index,time,center_freq,dist,h_dist,v_dist,wav_type,detected,power,avgPower,snr,avgSnr,freq_offset,path_loss,avg_pl,est_dist,peaks,orig_peaks,start_point,aod_theta,aod_phi,aoa_theta,aoa_phi,stage,corr,save_corr,rsrp,shadowing,multipath,delay,doppler,type,lat,lon,alt,pitch,yaw,roll,vel_x,vel_y,vel_z,heading,speed,vehicle,avg_pl_rolling,avg_pl_ewma
0,41.0,3564,33.371258,31.076143,12.162,ZC,True,[-0.39694642 -0.38804014 -0.38200644 -3.08988413],-1.0642192,[-8.56573262 -8.04592152 -7.98186163 -6.99817948],-7.897923813145946,-192.90877,[71.02525902 71.01635274 71.01031905 73.71819673],71.69253188554403,0.0,[ 242  643 1044 1445],[ 542  943 1344 1745],542,1.1662537099336838,0.47237354565354844,-1.9753421617235905,-0.47237354565354844,Flight,"[-2.9410364e-07-2.4220301e-07j  8.6501075e-07+5.1900642e-08j
 -4.8440603e-07-1.4532180e-06j ... -7.2540246e-02+5.3712599e-02j
 -1.1872998e-02-1.9180471e-02j  2.9266808e-02+2.1455727e-04j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.162,-0.017265884205698967,-0.009333055466413498,-0.05993928387761116,0.0,0.0,0.0,0,0.0,"                                  0
time     2023-12-15 15:52:33.994266
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                          -0.162
pitch                     -0.017266
yaw                       -0.009333
roll                      -0.059939
vel_x                           0.0
vel_y                           0.0
vel_z                           0.0
heading                           0
speed                           0.0",,71.69253188554403
0,41.4,3564,33.366886,31.076143,12.15,ZC,True,[-0.2549739  -0.2306807  -0.21495154 -2.95646284],-0.91426724,[-8.43630567 -7.92868455 -7.92831643 -6.75259157],-7.761474557074643,-41.005234,[70.8832865  70.85899331 70.84326414 73.58477544],71.54257984695111,0.0,[ 242  643 1044 1445],[ 542  943 1344 1745],542,1.1662537099336838,0.47226008273691933,-1.9753421617235905,-0.47226008273691933,Flight,"[-3.3735418e-07+5.5360687e-07j  8.6501075e-07-1.1937148e-06j
 -4.4980558e-07-5.1900645e-07j ... -6.4952269e-02-4.1131951e-02j
 -4.7643095e-02+1.0172362e-01j  3.5798710e-02-3.4485575e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.15,-0.017360137775540352,-0.009293545968830585,-0.05982284992933273,0.0,0.0,0.0,0,0.0,"                                  0
time     2023-12-15 15:52:34.400119
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                           -0.15
pitch                      -0.01736
yaw                       -0.009294
roll                      -0.059823
vel_x                           0.0
vel_y                           0.0
vel_z                           0.0
heading                           0
speed                           0.0",,71.60922519743684
0,41.8,3564,33.365067,31.076143,12.145,ZC,True,[-0.32516818 -0.31057445 -0.27801809 -3.01593138],-0.982423,[-8.67567962 -7.97481725 -8.03736899 -6.97857384],-7.916609927305435,-69.9058,[70.95348078 70.93888706 70.90633069 73.64424399],71.61073562942565,0.0,[ 242  643 1044 1445],[ 542  943 1344 1745],542,1.1662537099336838,0.47221278042967174,-1.9753421617235905,-0.47221278042967174,Flight,"[ 6.2280770e-07+4.67105792e-07j  5.7090710e-07-1.03801284e-07j
 -7.6120944e-07+1.36671690e-06j ... -3.0678021e-02+3.86134908e-02j
 -5.9594259e-02+9.21058580e-02j  3.9338335e-02-7.50147030e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.145,-0.01737707294523716,-0.009330172091722488,-0.05982980877161026,0.0,0.0,0.0,0,0.0,"                                  0
time     2023-12-15 15:52:34.806691
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                          -0.145
pitch                     -0.017377
yaw                        -0.00933
roll                       -0.05983
vel_x                           0.0
vel_y                           0.0
vel_z                           0.0
heading                           0
speed                           0.0",,71.60984422694045
0,42.2,3564,33.365795,31.076143,12.147,ZC,True,[-0.23936916 -0.23168352 -0.17657525 -2.9478892 ],-0.8988793,[-8.66022153 -8.02666551 -8.04127437 -6.94091083],-7.917268057144447,-165.1192,[70.86768176 70.85999612 70.80488785 73.5762018 ],71.52719188345569,0.0,[ 242  643 1044 1445],[ 542  943 1344 1745],542,1.1662537099336838,0.4722317031952677,-1.9753421617235905,-0.4722317031952677,Flight,"[-1.2110151e-07+0.0000000e+00j -1.2456154e-06-1.0380129e-06j
 -6.9200858e-08+1.0380129e-06j ...  7.6577708e-02+1.3274589e-01j
 -1.1068643e-01-1.3953678e-01j  3.0513599e-03+1.1199207e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.147,-0.017395026981830597,-0.009249458089470863,-0.059673380106687546,0.0,0.0,0.0,0,0.0,"                                  0
time     2023-12-15 15:52:35.212639
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                          -0.147
pitch                     -0.017395
yaw                       -0.009249
roll                      -0.059673
vel_x                           0.0
vel_y                           0.0
vel_z                           0.0
heading                           0
speed                           0.0",,71.58184546559737
0,42.6,3564,33.367615,31.076143,12.152,ZC,True,[-0.28675215 -0.23878141 -0.23568519 -2.98581079],-0.9367574,[-8.83695834 -7.98154084 -8.01611037 -6.9890938 ],-7.955925838230404,-700.94916,[70.91506475 70.86709401 70.8639978  73.61412339],71.56506998748401,0.0,[ 242  643 1044 1445],[ 542  943 1344 1745],542,1.1662537099336838,0.4722789993516547,-1.9753421617235905,-0.4722789993516547,Flight,"[-3.46004299e-07-3.46004299e-07j -2.42203015e-07+2.76803434e-07j
  3.63304508e-07+1.21101507e-07j ... -1.19079314e-01+4.41475511e-02j
  9.37895477e-02+1.08554125e-01j  1.19934082e-02-7.47707114e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.152,-0.01758217252790928,-0.009384462609887123,-0.059678059071302414,0.0,0.0,0.0,0,0.0,"                                  0
time     2023-12-15 15:52:35.617728
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                          -0.152
pitch                     -0.017582
yaw                       -0.009384
roll                      -0.059678
vel_x                           0.0
vel_y                           0.0
vel_z                           0.0
heading                           0
speed                           0.0",,71.57685514012337
0,43.0,3564,33.3698,31.076143,12.158,ZC,True,[-0.43409498 -0.3660154  -0.33020414 -3.02226262],-1.0381442,[-8.88291052 -8.02412956 -8.05698341 -7.04787473],-8.002974554594518,-321.48062,[71.06240758 70.99432801 70.95851674 73.65057523],71.66645688876595,0.0,[ 242  643 1044 1445],[ 542  943 1344 1745],542,1.1662537099336838,0.4723357344977011,-1.9753421617235905,-0.4723357344977011,Flight,"[ 0.0000000e+00+4.8440603e-07j -8.8231093e-07+1.3840172e-07j
  3.2870409e-07+7.2660902e-07j ... -9.9301413e-02-6.4629816e-02j
  4.1482732e-02+2.2557110e-02j  2.4434822e-04+3.0243266e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.158,-0.0175920482724905,-0.009255507029592991,-0.059774454683065414,0.0,0.0,0.0,0,0.0,"                                  0
time     2023-12-15 15:52:36.022888
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                          -0.158
pitch                     -0.017592
yaw                       -0.009256
roll                      -0.059774
vel_x                           0.0
vel_y                           0.0
vel_z                           0.0
heading                           0
speed                           0.0",,71.60114219576637
0,43.4,3564,33.37272,31.076143,12.166,ZC,True,[-0.22417822 -0.2389102  -0.19606054 -2.92834599],-0.8968737,[-8.59732696 -8.03697167 -8.07657661 -6.85905192],-7.892481789431024,-63.473534,[70.85249082 70.86722281 70.82437315 73.5566586 ],71.52518634286508,0.0,[ 242  643 1044 1445],[ 542  943 1344 1745],542,1.1662537099336838,0.47241134700164766,-1.9753421617235905,-0.47241134700164766,Flight,"[ 1.7300215e-07+3.6330451e-07j -3.4600430e-07-3.4600430e-07j
 -4.8440603e-07+7.9580985e-07j ...  1.7000617e-01-9.8895848e-02j
 -5.8114152e-02+1.5345135e-02j -3.9795961e-02+2.4262063e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.166,-0.017669571563601494,-0.00929858349263668,-0.059627894312143326,0.0,0.0,0.0,0,0.0,"                                  0
time     2023-12-15 15:52:36.428007
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                          -0.166
pitch                      -0.01767
yaw                       -0.009299
roll                      -0.059628
vel_x                           0.0
vel_y                           0.0
vel_z                           0.0
heading                           0
speed                           0.0",,71.58191979571481
0,43.8,3564,33.374905,31.076143,12.172,ZC,True,[-0.24615148 -0.21067283 -0.20085615 -2.92249472],-0.8950438,[-8.74185759 -8.05163562 -8.02461844 -6.87049769],-7.922152335879012,-237.3008,[70.87446409 70.83898543 70.82916875 73.55080732],71.52335639837219,0.0,[ 242  643 1044 1445],[ 542  943 1344 1745],542,1.1662537099336838,0.4724680306122526,-1.9753421617235905,-0.4724680306122526,Flight,"[ 9.8611224e-07-6.2280770e-07j -1.1418142e-06-1.1072137e-06j
  1.9030236e-07+7.6120944e-07j ... -1.2135284e-01+1.8454547e-01j
  1.4559036e-01+1.5297922e-01j -5.1209744e-02-1.6202281e-01j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.172,-0.017769111320376396,-0.0092897554859519,-0.059618011116981506,0.0,0.0,0.0,0,0.0,"                                  0
time     2023-12-15 15:52:36.833418
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                          -0.172
pitch                     -0.017769
yaw                        -0.00929
roll                      -0.059618
vel_x                           0.0
vel_y                           0.0
vel_z                           0.0
heading                           0
speed                           0.0",,71.56784591004845
0,44.2,3564,33.376728,31.076143,12.177,ZC,True,[-0.33418799 -0.25238512 -0.19138578 -2.91496896],-0.92323196,[-8.70082852 -7.95730777 -7.95571105 -7.01425895],-7.907026571794026,-1.4462692,[70.96250059 70.88069772 70.81969838 73.54328156],71.5515445645114,0.0,[ 242  643 1044 1445],[ 542  943 1344 1745],542,1.1662537099336838,0.4725152500991284,-1.9753421617235905,-0.4725152500991284,Flight,"[-5.53606867e-07-1.1072137e-06j -1.24561541e-06+8.6501073e-09j
  2.42203015e-07+1.0899136e-06j ...  1.12215765e-01+1.2220735e-01j
 -4.85870317e-02+1.6484596e-03j -2.70701293e-02-2.7069991e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.177,-0.01778418757021427,-0.009174543432891369,-0.0596013069152832,0.0,0.0,0.0,0,0.0,"                                  0
time     2023-12-15 15:52:37.238740
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                          -0.177
pitch                     -0.017784
yaw                       -0.009175
roll                      -0.059601
vel_x                           0.0
vel_y                           0.0
vel_z                           0.0
heading                           0
speed                           0.0",,71.564080218358
0,44.6,3564,33.376728,31.076143,12.177,ZC,True,[-0.28892335 -0.23137388 -0.18579511 -2.92989819],-0.90899765,[-8.67561071 -8.05955617 -8.03719624 -7.04604594],-7.95460226525794,291.70697,[70.91723595 70.85968649 70.81410772 73.5582108 ],71.53731023805001,0.0,[ 242  643 1044 1445],[ 542  943 1344 1745],542,1.1662537099336838,0.4725152500991284,-1.9753421617235905,-0.4725152500991284,Flight,"[-1.1072137e-06+9.1691135e-07j  5.1900645e-07-3.8060472e-07j
  1.6608205e-06-1.1072137e-06j ... -7.9689495e-02-8.8747747e-02j
  6.9735266e-02-1.3099049e-01j -8.8202721e-03+1.0498442e-01j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.177,-0.01768523082137108,-0.00911624263972044,-0.059497084468603134,0.0,0.0,0.0,0,0.0,"                                  0
time     2023-12-15 15:52:37.643925
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                          -0.177
pitch                     -0.017685
yaw                       -0.009116
roll                      -0.059497
vel_x                           0.0
vel_y                           0.0
vel_z                           0.0
heading                           0
speed                           0.0",71.57419636654251,71.5580821887738
