index,time,center_freq,dist,h_dist,v_dist,wav_type,detected,power,avgPower,snr,avgSnr,freq_offset,path_loss,avg_pl,est_dist,peaks,orig_peaks,start_point,aod_theta,aod_phi,aoa_theta,aoa_phi,stage,corr,save_corr,rsrp,shadowing,multipath,delay,doppler,type,lat,lon,alt,pitch,yaw,roll,vel_x,vel_y,vel_z,heading,speed,vehicle,avg_pl_rolling,avg_pl_ewma
0,174.6,3564,83.94601,31.103941,77.971,ZC,True,[-2.81387466 -2.53526799 -2.27562146 -3.91353129],-2.884574,[-7.82373256 -8.1627237  -8.15205708 -7.25314983],-7.847915793375193,-61.374992,[73.44218726 73.16358059 72.90393407 74.5418439 ],73.51288645338968,235.551217,[ 286  687 1088 1489],[ 586  987 1388 1789],586,1.16935061271346,-0.4015740959908679,-1.9722452660778904,0.4015740959908679,Flight,"[-8.3041027e-07-1.8684232e-06j  1.1072137e-06-2.7680343e-07j
  2.2144275e-06+1.3840172e-06j ... -9.7393739e-01-1.2156177e+00j
 -2.1427825e-01-6.0657489e-01j  4.3540820e-01+6.1430711e-01j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,89.971,-0.2050649672746658,0.0347494408488273,-0.1907530426979065,0.59,-0.58,0.0,0,0.8273451516749221,"                                  0
time     2023-12-15 16:01:31.471321
type                            UAV
lat                       35.727369
lon                      -78.696234
alt                          89.971
pitch                     -0.205065
yaw                        0.034749
roll                      -0.190753
vel_x                          0.59
vel_y                         -0.58
vel_z                           0.0
heading                           0
speed                      0.827345",82.8074478774201,81.18403987390012
0,175.0,3564,83.97954,31.2268,77.958,ZC,True,[-2.38804455 -2.27556314 -1.97026039 -4.15256825],-2.696609,[-7.51683627 -7.28104563 -7.42063363 -6.42654132],-7.161264208226662,-321.81955,[73.01635716 72.90387575 72.59857299 74.78088085],73.32492168790603,235.551217,[ 286  687 1088 1489],[ 586  987 1388 1789],586,1.1787224005973107,-0.4031740816780302,-1.9628735036728644,0.4031740816780302,Takeoff,"[-1.3840172e-07-1.7300215e-06j -1.1072137e-06+5.5360687e-07j
 -2.7680343e-07+2.7680343e-07j ... -4.9358508e-01+4.0554091e-01j
 -2.2751194e-01+1.0168153e-01j  1.9843084e-01-1.7890304e-01j]",True,0,0,0,0,0,UAV,35.72737,-78.696236,89.958,-0.2144889086484909,0.0365913584828376,-0.1945951581001281,1.09,-1.05,0.04,0,1.5140013210033867,"                                  0
time     2023-12-15 16:01:31.873985
type                            UAV
lat                       35.727371
lon                      -78.696236
alt                          89.958
pitch                     -0.214489
yaw                        0.036591
roll                      -0.194595
vel_x                          1.09
vel_y                         -1.05
vel_z                          0.04
heading                           0
speed                      1.514001",81.56992466988395,79.61221623670131
0,175.4,3564,84.11964,31.682924,77.925,ZC,True,[-6.48070056 -5.95956483 -5.55649727 -6.97866488],-6.243857,[-7.49800864 -7.31349751 -7.30981425 -6.7768505 ],-7.224542725250989,-90.28486,[77.10901317 76.58787744 76.18480988 77.60697749],76.87216949099184,219.49090675,[ 283  684 1085 1486],[ 583  984 1385 1786],583,1.2117406916441036,-0.4089020187212037,-1.9298553033307009,0.4089020187212037,Takeoff,"[ 2.0760257e-07-2.7680343e-07j  1.3840172e-06+8.3041027e-07j
  9.6881206e-07-1.1072137e-06j ... -6.1270442e-02-1.0407337e+00j
  1.9410066e-01-5.7321984e-01j  5.7130981e-02+5.9965795e-01j]",True,0,0,0,0,0,UAV,35.72738,-78.69624,89.925,-0.2094825506210327,0.0342682190239429,-0.1906194388866424,2.06,-1.98,0.06,0,2.8579013278977987,"                                  0
time     2023-12-15 16:01:32.276569
type                            UAV
lat                       35.727379
lon                      -78.696245
alt                          89.925
pitch                     -0.209483
yaw                        0.034268
roll                      -0.190619
vel_x                          2.06
vel_y                         -1.98
vel_z                          0.06
heading                           0
speed                      2.857901",80.79612858458272,79.06420688755942
0,175.8,3564,84.41479,32.48245,77.915,ZC,True,[-0.57710064 -0.57496704 -0.56554778 -3.01916759],-1.1841958,[-9.40327685 -9.46808916 -9.50767443 -8.36686679],-9.186476807946091,-344.78662,[71.20541324 71.20327965 71.19386038 73.6474802 ],71.81250836729384,219.49090675,[ 283  684 1085 1486],[ 583  984 1385 1786],583,1.2621169491645494,-0.417796743077207,-1.8794791905300288,0.417796743077207,Flight,"[ 6.2280770e-07+1.1072137e-06j  1.6608205e-06-1.3840172e-07j
  1.7992223e-06-2.7680343e-07j ... -1.3473684e-01-5.1681358e-01j
  3.5173413e-03+2.2434296e-01j  2.3685467e-01+1.8717074e-01j]",True,0,0,0,0,0,UAV,35.72739,-78.69626,89.915,-0.1913758218288421,0.0293405931442976,-0.1727837026119232,2.94,-2.87,0.0,0,4.108588565432172,"                                  0
time     2023-12-15 16:01:32.679003
type                            UAV
lat                        35.72739
lon                       -78.69626
alt                          89.915
pitch                     -0.191376
yaw                        0.029341
roll                      -0.172784
vel_x                          2.94
vel_y                         -2.87
vel_z                           0.0
heading                           0
speed                      4.108589",79.7296299599733,77.61386718350631
0,176.2,3564,84.62719,33.013985,77.922,ZC,True,[-1.6515923  -1.52717769 -1.33127677 -4.50317059],-2.2533042,[-8.52233731 -8.81443529 -8.69271952 -7.16943929],-8.299732852421954,-440.90823,[72.27990491 72.15549029 71.95958937 75.1314832 ],72.88161694220459,240.90465375,[ 287  688 1089 1490],[ 587  988 1389 1790],587,1.2914579811196134,-0.4230422280298848,-1.850138247241322,0.4230422280298848,Landing,"[ 8.3041027e-07+3.4600430e-07j  1.6608205e-06-2.7680343e-07j
 -4.8440603e-07-5.5360687e-07j ... -2.3046045e-01-4.2736408e-01j
  1.2392379e-01+9.2171945e-02j  1.9907260e-01+1.0748485e-01j]",True,0,0,0,0,0,UAV,35.727398,-78.696266,89.922,-0.1309744268655777,0.0204603560268878,-0.1031423434615135,3.24,-3.14,-0.03,0,4.511995124110841,"                                  0
time     2023-12-15 16:01:33.081399
type                            UAV
lat                       35.727397
lon                      -78.696268
alt                          89.922
pitch                     -0.130974
yaw                         0.02046
roll                      -0.103142
vel_x                          3.24
vel_y                         -3.14
vel_z                         -0.03
heading                           0
speed                      4.511995",78.42080370760979,76.66741713524597
0,176.6,3564,85.161964,34.252586,77.97,ZC,True,[-10.75841934 -10.11362243  -9.64702644 -11.51729607],-10.509091,[-7.48838218 -7.43810955 -8.24428175 -7.24634638],-7.604279968164266,-1448.4883,[81.38673195 80.74193504 80.27533904 82.14560868],81.13740367487453,224.8443435,[ 284  685 1086 1487],[ 584  985 1386 1787],584,1.3518922778806342,-0.434128562905074,-1.7897041420812188,0.434128562905074,Landing,"[ 1.9030236e-07-2.7680343e-07j -1.3840172e-06-1.1072137e-06j
  1.0380129e-06-2.7680343e-07j ... -3.0651599e-01+3.5070996e-03j
  4.2845298e-02-1.0753786e-01j  2.8840426e-02-4.6112407e-02j]",True,0,0,0,0,0,UAV,35.727413,-78.69629,89.97,-0.062857486307621,0.0163059514015913,-0.0397263132035732,3.45,-3.35,-0.03,0,4.808939592051454,"                                  0
time     2023-12-15 16:01:33.483766
type                            UAV
lat                       35.727412
lon                      -78.696287
alt                           89.97
pitch                     -0.062857
yaw                        0.016306
roll                      -0.039726
vel_x                          3.45
vel_y                         -3.35
vel_z                         -0.03
heading                           0
speed                       4.80894",77.96116363726021,77.56141444317169
0,177.0,3564,85.46669,34.923046,78.006,ZC,True,[-16.59557496 -16.28739725],-16.441486,[ -9.88864074 -10.18172703],-10.035183882221109,687.8492,[87.22388756 86.91570985],87.0697987072079,2366.2190435,[ 684 1086],[ 984 1386],984,1.38081064535306,-0.4395633143751197,-1.7607858714284332,0.4395633143751197,Flight,"[-8.3041027e-07+1.3840172e-07j  6.9200858e-08-7.2660902e-07j
  6.9200860e-07+6.9200858e-08j ... -9.6967980e-02+3.1571265e-02j
  1.4410248e-02+3.1681135e-01j  2.7772520e-02-1.6812667e-01j]",True,0,0,0,0,0,UAV,35.72742,-78.6963,90.006,-0.0551615431904792,0.0173789728432893,-0.0275859143584966,3.46,-3.39,0.0,0,4.843934351330538,"                                  0
time     2023-12-15 16:01:33.886076
type                            UAV
lat                       35.727419
lon                      -78.696297
alt                          90.006
pitch                     -0.055162
yaw                        0.017379
roll                      -0.027586
vel_x                          3.46
vel_y                         -3.39
vel_z                           0.0
heading                           0
speed                      4.843934",78.12391799926911,79.46309129597893
0,177.4,3564,86.07841,36.345123,78.029,ZC,True,[-16.94919245 -16.26278461 -15.8951503  -19.8746191 ],-17.245436,[-7.47655348 -7.12608325 -7.31251169 -7.22869629],-7.285961176204241,529.80237,[87.57750506 86.89109721 86.5234629  90.5029317 ],87.87374921756714,224.8443435,[ 284  685 1086 1487],[ 584  985 1386 1787],584,1.4356371393071912,-0.4500408756354298,-1.7059595711136406,0.4500408756354298,Takeoff,"[ 1.26291570e-06+2.7680343e-07j  1.38401717e-07-2.9410364e-07j
 -1.03801284e-07+5.5360687e-07j ...  2.32652843e-01+1.2692711e-01j
  6.40198588e-02+1.9951047e-01j -1.80943564e-01-1.5158476e-01j]",True,0,0,0,0,0,UAV,35.727436,-78.69631,90.029,-0.0581923611462116,0.0182597674429416,-0.0237634256482124,3.46,-3.38,0.09,0,4.837778415760689,"                                  0
time     2023-12-15 16:01:34.288384
type                            UAV
lat                       35.727435
lon                      -78.696316
alt                          90.029
pitch                     -0.058192
yaw                         0.01826
roll                      -0.023763
vel_x                          3.46
vel_y                         -3.38
vel_z                          0.09
heading                           0
speed                      4.837778",78.36152618279758,81.14522288029657
0,177.8,3564,86.690605,37.832005,78.0,ZC,True,[-15.92909475 -15.19339468 -16.8905096 ],-16.004333,[-11.05392188  -9.93875043  -8.93721633],-9.976629546718238,-335.13623,[86.55740736 85.82170728 87.5188222 ],86.63264561508039,224.8443435,[ 284  685 1487],[ 584  985 1787],584,1.4861151298767132,-0.4599841588552769,-1.6554817701069258,0.4599841588552769,Takeoff,"[-1.3840172e-07-9.6881206e-07j  8.3041027e-07+1.3840172e-07j
 -2.7680343e-07-3.8060472e-07j ...  5.3649349e-03-7.7617066e-03j
  8.4610507e-03+1.4884059e-01j  1.6173970e-02-1.0211569e-01j]",True,0,0,0,0,0,UAV,35.72745,-78.696335,90.0,-0.0669887587428093,0.0189435239881277,-0.0265166480094194,3.51,-3.36,0.1,0,4.860010288054954,"                                  0
time     2023-12-15 16:01:34.692153
type                            UAV
lat                        35.72745
lon                      -78.696334
alt                            90.0
pitch                     -0.066989
yaw                        0.018944
roll                      -0.026517
vel_x                          3.51
vel_y                         -3.36
vel_z                           0.1
heading                           0
speed                       4.86001",78.48188129613581,82.24270742725334
0,178.2,3564,87.01571,38.59944,77.986,ZC,True,[-20.80928859 -20.22853236 -20.67869759 -22.40852511],-21.031261,[-10.31920587 -10.50509314 -10.68975923 -10.94469448],-10.614688182628884,1099.3737,[91.4376012  90.85684496 91.30701019 93.03683771],91.6595735149196,224.8443435,[ 284  685 1086 1487],[ 584  985 1386 1787],584,1.5102821630930243,-0.464906813836925,-1.6313148306529015,0.464906813836925,Takeoff,"[ 8.3041027e-07-2.7680343e-07j  4.8440603e-07+2.7680343e-07j
 -3.4600430e-07+8.3041027e-07j ...  5.2551134e-03+1.3428676e-01j
  1.1880625e-01+4.0119957e-02j -4.0009931e-02-1.0895066e-01j]",True,0,0,0,0,0,UAV,35.72746,-78.69634,89.986,-0.0708756893873214,0.0191404018551111,-0.0308263897895813,3.56,-3.35,0.11,0,4.889601210732835,"                                  0
time     2023-12-15 16:01:35.096196
type                            UAV
lat                       35.727458
lon                      -78.696343
alt                          89.986
pitch                     -0.070876
yaw                         0.01914
roll                      -0.030826
vel_x                          3.56
vel_y                         -3.35
vel_z                          0.11
heading                           0
speed                      4.889601",80.27772736714356,84.1260806447866
