index,time,center_freq,dist,h_dist,v_dist,wav_type,detected,power,avgPower,snr,avgSnr,freq_offset,path_loss,avg_pl,est_dist,peaks,orig_peaks,start_point,aod_theta,aod_phi,aoa_theta,aoa_phi,stage,corr,save_corr,rsrp,shadowing,multipath,delay,doppler,type,lat,lon,alt,pitch,yaw,roll,vel_x,vel_y,vel_z,heading,speed,vehicle,avg_pl_rolling,avg_pl_ewma
0,232.6,3564,35.841705,31.01314,17.967,ZC,True,[ 0.84837341  1.0467239   1.07502664 -1.53898913],0.3577837,[-8.66820021 -7.94948892 -7.98508583 -6.89003047],-7.873201359089915,-433.62546,[69.77993919 69.58158871 69.55328597 72.16730173],70.27052889997364,133.83591875,[ 267  668 1069 1470],[ 567  968 1369 1770],567,1.1665514287140133,-0.0159714333417185,-1.9750444368283735,0.0159714333417185,Landing,"[-2.5950322e-07-3.1140385e-07j -8.6501075e-07-7.9580985e-07j
 -1.2110150e-06-1.9895246e-07j ...  2.4882518e-02+5.5426635e-02j
 -7.0912056e-02+1.0000022e-02j  1.8249910e-02-3.2837432e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,29.967,-0.1381381601095199,-0.0651218742132186,-0.1008918955922126,0.21,-0.18,0.02,0,0.2773084924772409,"                                  0
time     2023-12-15 15:45:38.577921
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                          29.967
pitch                     -0.138138
yaw                       -0.065122
roll                      -0.100892
vel_x                          0.21
vel_y                         -0.18
vel_z                          0.02
heading                           0
speed                      0.277308",69.47388632791306,69.63599399403058
0,233.0,3564,35.88585,31.07397,17.95,ZC,True,[2.90650793 2.86419044 2.84228046 0.66000793],2.3182466,[-7.49157515 -6.85787664 -6.87422877 -5.97927087],-6.800737858179669,-459.31366,[67.72180467 67.76412216 67.78603215 69.96830468],68.31006591372706,128.482482,[ 266  667 1068 1469],[ 566  967 1368 1769],566,1.170880223680969,-0.0179377756663973,-1.9707156540912516,0.0179377756663973,Takeoff,"[ 5.5360687e-07-6.2280770e-07j  1.0034124e-06+5.5360687e-07j
 -9.1691135e-07+9.6881206e-07j ...  3.7939925e-02-8.4415048e-02j
 -6.1863631e-02-6.9385017e-03j -2.1088408e-02+4.3122083e-02j]",True,0,0,0,0,0,UAV,35.72737,-78.696236,29.95,-0.2170306295156479,-0.0547647140920162,-0.1714889258146286,0.6,-0.59,0.04,0,0.842436941260294,"                                  0
time     2023-12-15 15:45:38.980893
type                            UAV
lat                        35.72737
lon                      -78.696234
alt                           29.95
pitch                     -0.217031
yaw                       -0.054765
roll                      -0.171489
vel_x                           0.6
vel_y                         -0.59
vel_z                          0.04
heading                           0
speed                      0.842437",69.36164413747295,69.37080837796988
0,233.4,3564,36.169212,31.400215,17.951,ZC,True,[ 1.85007453  1.88550064  1.94842833 -0.40394384],1.320015,[-7.61513701 -6.66008609 -6.70522876 -5.83330257],-6.703438607259296,-710.02344,[68.77823808 68.74281197 68.67988427 71.03225645],69.30829768960174,128.482482,[ 266  667 1068 1469],[ 566  967 1368 1769],566,1.1950989001086116,-0.0307799531327359,-1.946497043908556,0.0307799531327359,Landing,"[-1.0726133e-06+5.5360687e-07j -2.0760257e-07+6.9200860e-07j
  7.6120944e-07+8.9961117e-07j ...  8.6147459e-03+2.5366268e-03j
 -9.1498934e-02+5.9600692e-02j  2.7099818e-02-2.2705356e-02j]",True,0,0,0,0,0,UAV,35.727375,-78.69624,29.951,-0.2206906229257583,-0.0539254993200302,-0.1668688803911209,1.59,-1.53,-0.04,0,2.2069435878608226,"                                  0
time     2023-12-15 15:45:39.384045
type                            UAV
lat                       35.727375
lon                       -78.69624
alt                          29.951
pitch                     -0.220691
yaw                       -0.053925
roll                      -0.166869
vel_x                          1.59
vel_y                         -1.53
vel_z                         -0.04
heading                           0
speed                      2.206944",69.33245068171675,69.35830624029624
0,233.8,3564,36.746487,32.049458,17.976,ZC,True,[ 1.27237923  1.23668928  1.26445381 -1.45153646],0.5804965,[-8.7022634  -8.35293761 -8.23135749 -7.10998354],-8.09913551168426,-362.92563,[69.35593337 69.39162332 69.36385879 72.07984907],70.04781613950533,133.83591875,[ 267  668 1069 1470],[ 567  968 1369 1770],567,1.2384587771315752,-0.0542282682504253,-1.9031372891839773,0.0542282682504253,Landing,"[ 5.5360687e-07-3.1140385e-07j  0.0000000e+00+7.9580985e-07j
 -8.3041027e-07-5.5360687e-07j ... -5.7882541e-03+4.0225767e-02j
  1.8903287e-02+2.8139923e-02j  3.6617633e-04-1.3183801e-02j]",True,0,0,0,0,0,UAV,35.727386,-78.69625,29.976,-0.2173297703266143,-0.0561643131077289,-0.1639050543308258,2.51,-2.41,-0.04,0,3.479913792035659,"                                  0
time     2023-12-15 15:45:39.787323
type                            UAV
lat                       35.727385
lon                      -78.696252
alt                          29.976
pitch                      -0.21733
yaw                       -0.056164
roll                      -0.163905
vel_x                          2.51
vel_y                         -2.41
vel_z                         -0.04
heading                           0
speed                      3.479914",69.42570476735249,69.49620822013806
0,234.2,3564,37.139465,32.49873,17.977,ZC,True,[2.11817127 2.161331   2.15353509 0.33399942],1.6917592,[-6.43835726 -7.03556887 -6.95238434 -6.17593157],-6.650560512796909,-327.70422,[68.51014134 68.4669816  68.47477752 70.29431318],68.93655340966464,117.7756085,[ 264  665 1066 1467],[ 564  965 1366 1767],564,1.265142018431536,-0.0684402294599494,-1.8764541263588268,0.0684402294599494,Flight,"[-2.4220301e-07-1.7300215e-07j  7.9580985e-07-2.7680343e-07j
 -1.2629157e-06-4.8440603e-07j ...  7.4682117e-02+6.1238710e-02j
  1.3988294e-01+4.1643590e-02j -6.7842685e-02-5.6978811e-02j]",True,0,0,0,0,0,UAV,35.72739,-78.69626,29.977,-0.1953682452440261,-0.0614668540656566,-0.1472550630569458,2.91,-2.84,-0.01,0,4.066177566216212,"                                  0
time     2023-12-15 15:45:40.190278
type                            UAV
lat                       35.727391
lon                       -78.69626
alt                          29.977
pitch                     -0.195368
yaw                       -0.061467
roll                      -0.147255
vel_x                          2.91
vel_y                         -2.84
vel_z                         -0.01
heading                           0
speed                      4.066178",69.38144489000221,69.38427725804338
0,234.6,3564,38.142815,33.62794,18.001,ZC,True,[ 2.1791034   2.28098731  2.26682837 -0.02485483],1.675516,[-6.9732386  -6.71776783 -6.69136938 -5.85583288],-6.559552169593487,-571.8193,[68.44920921 68.3473253  68.36148424 70.65316743],68.9527965432947,117.7756085,[ 264  665 1066 1467],[ 564  965 1366 1767],564,1.3243490946059284,-0.1003771080648773,-1.8172472326129343,0.1003771080648773,Landing,"[ 1.2110150e-06-8.3041027e-07j -6.9200858e-08-1.3840172e-07j
  3.4600429e-08-5.3630663e-07j ... -2.8710527e-02+4.3423124e-02j
  1.1990322e-01-3.5800233e-02j -7.0435748e-02+3.5278302e-02j]",True,0,0,0,0,0,UAV,35.727406,-78.69628,30.001,-0.0931859761476516,-0.0685352981090545,-0.0533805191516876,3.33,-3.26,-0.02,0,4.660139482891043,"                                  0
time     2023-12-15 15:45:40.592986
type                            UAV
lat                       35.727405
lon                      -78.696278
alt                          30.001
pitch                     -0.093186
yaw                       -0.068535
roll                      -0.053381
vel_x                          3.33
vel_y                         -3.26
vel_z                         -0.02
heading                           0
speed                      4.660139",69.33802182785175,69.29798111509365
0,235.0,3564,38.71865,34.267086,18.025,ZC,True,[2.73477527 2.81160877 2.76533687 0.68285276],2.2486434,[-6.28152325 -6.89193698 -6.85475485 -6.04882611],-6.519260297497501,-145.23349,[67.89353733 67.81670383 67.86297573 69.94545985],68.37966918500382,117.7756085,[ 264  665 1066 1467],[ 564  965 1366 1767],564,1.353644609365793,-0.116304978611038,-1.787951813653534,0.116304978611038,Flight,"[-6.2280770e-07+1.3840172e-06j -1.3840172e-07+0.0000000e+00j
  4.8440603e-07+3.4600430e-07j ... -2.1089204e-01-2.9836072e-02j
  9.8034948e-02-3.1969067e-02j  2.1271197e-02+3.3966862e-02j]",True,0,0,0,0,0,UAV,35.727413,-78.69629,30.025,-0.0748163759708404,-0.0655011981725692,-0.0405159778892993,3.4,-3.35,0.0,0,4.773101716913227,"                                  0
time     2023-12-15 15:45:40.995802
type                            UAV
lat                       35.727412
lon                      -78.696287
alt                          30.025
pitch                     -0.074816
yaw                       -0.065501
roll                      -0.040516
vel_x                           3.4
vel_y                         -3.35
vel_z                           0.0
heading                           0
speed                      4.773102",69.25656357895457,69.11431872907569
0,235.4,3564,39.96141,35.64303,18.069,ZC,True,[2.4371805  2.46293345 2.43936626 0.23094205],1.8926055,[-7.42540606 -6.93641891 -6.98308846 -6.1722564 ],-6.879292459930161,-238.88843,[68.1911321  68.16537916 68.18894634 70.39737056],68.73570703822668,117.7756085,[ 264  665 1066 1467],[ 564  965 1366 1767],564,1.4096619117684428,-0.1466661618977639,-1.7319347048901743,0.1466661618977639,Flight,"[-2.0760257e-07-7.2660902e-07j -6.9200858e-08+8.3041027e-07j
 -1.4532180e-06+5.5360687e-07j ...  2.8296083e-02-1.9636503e-01j
  3.9116755e-02+3.7632093e-02j -7.5376169e-03+2.8382368e-02j]",True,0,0,0,0,0,UAV,35.72743,-78.696304,30.069,-0.0686019584536552,-0.0647744983434677,-0.0213071461766958,3.44,-3.37,0.0,0,4.815651565468581,"                                  0
time     2023-12-15 15:45:41.399426
type                            UAV
lat                       35.727427
lon                      -78.696306
alt                          30.069
pitch                     -0.068602
yaw                       -0.064774
roll                      -0.021307
vel_x                          3.44
vel_y                         -3.37
vel_z                           0.0
heading                           0
speed                      4.815652",69.19602389234373,69.0385963909059
0,235.8,3564,41.26136,37.101925,18.054,ZC,True,[ 2.03198249  1.92586704  1.95127584 -0.51781134],1.3478285,[-7.37048996 -7.42096477 -7.46146586 -6.55329624],-7.2015542062712985,-470.45416,[68.59633012 68.70244556 68.67703676 71.14612394],69.28048409682619,123.12904525,[ 265  666 1067 1468],[ 565  966 1367 1768],565,1.4619079374949642,-0.1743284290800347,-1.6796888707647224,0.1743284290800347,Takeoff,"[ 2.7680343e-07-1.7300215e-07j -3.2870409e-07-3.8060472e-07j
  1.2802159e-06-6.5740818e-07j ... -9.3790293e-02+1.4186716e-01j
 -2.8879326e-02-3.0319110e-02j  2.1729778e-02-2.6062116e-02j]",True,0,0,0,0,0,UAV,35.727444,-78.69633,30.054,-0.0757493004202842,-0.0646197274327278,-0.0198618061840534,3.51,-3.36,0.09,0,4.859814811286537,"                                  0
time     2023-12-15 15:45:41.804185
type                            UAV
lat                       35.727443
lon                      -78.696325
alt                          30.054
pitch                     -0.075749
yaw                        -0.06462
roll                      -0.019862
vel_x                          3.51
vel_y                         -3.36
vel_z                          0.09
heading                           0
speed                      4.859815",69.17756571862711,69.08697393208995
0,236.2,3564,41.939617,37.86527,18.032,ZC,True,[2.33360519 2.36358967 2.38443253 0.45288852],1.883629,[-7.17951459 -7.25333894 -7.38888018 -6.74683772],-7.1421428602234,-63.594738,[68.29470741 68.26472293 68.24388008 70.17542408],68.74468362668775,139.1893555,[ 268  669 1070 1471],[ 568  969 1370 1771],568,1.4870718890158925,-0.1875216150604191,-1.6545250150443656,0.1875216150604191,Takeoff,"[ 1.2110151e-07+5.53606867e-07j -6.2280770e-07-2.76803434e-07j
 -8.3041027e-07+1.03801284e-07j ...  3.2895356e-02-1.91882730e-03j
 -4.3749958e-02-1.94913205e-02j  2.0630782e-02+1.39785046e-02j]",True,0,0,0,0,0,UAV,35.72745,-78.696335,30.032,-0.0754181742668151,-0.0648497566580772,-0.0233650207519531,3.54,-3.39,0.08,0,4.902050591334202,"                                  0
time     2023-12-15 15:45:42.207255
type                            UAV
lat                        35.72745
lon                      -78.696335
alt                          30.032
pitch                     -0.075418
yaw                        -0.06485
roll                      -0.023365
vel_x                          3.54
vel_y                         -3.39
vel_z                          0.08
heading                           0
speed                      4.902051",69.09666025425116,69.01851587100951
