time,dist,h_dist,v_dist,avgPower,snr,avgSnr,path_loss,avg_pl,used_freq
87.8,45.491074,31.042059,33.254,0.25695568,[-9.2524693  -8.514124   -8.61165723 -7.44169845],-8.454987247294145,[69.60377741 69.78884688 69.67462433 72.41817903],70.3713569133347,3042.6459
88.2,46.395992,31.046026,34.478,1.2258167,[-6.08434816 -5.88595399 -5.96656796 -5.29952719],-5.8090993265203785,[68.97029776 68.96715128 68.88723643 70.78529787],69.40249583544428,3521.72155
88.6,47.34774,31.062672,35.734,0.838807,[-6.71850359 -6.49808643 -6.57606678 -5.55123316],-6.335972492231601,[69.17313732 69.18159991 69.09675402 71.70653112],69.7895055903933,3114.21875
89.0,47.8342,31.070995,36.369,-0.3004798,[-5.51259329 -5.3718833  -5.42770711 -4.94501685],-5.314300138410413,[70.469682   70.6337166  70.58113834 72.03063271],70.92879241228418,3266.11057
89.4,48.799423,31.083668,37.619,-0.8636624,[-6.66195012 -6.54073203 -6.6324819  -5.95946082],-6.448656216787395,[71.08976111 71.04195488 71.05808324 72.77810082],71.49197501364685,3318.89804
89.8,49.294117,31.08802,38.255,-3.5229304,[-7.46189819 -7.39231939 -7.29123482 -6.71796117],-7.215853392003548,[73.91325019 73.66014277 73.61957019 75.41200911],74.15124306597407,3378.71947
90.2,49.784996,31.092375,38.882,-4.2310576,[-7.92483102 -8.18939653 -8.14593593 -7.13104787],-7.847802839996041,[74.60759213 74.26705809 74.0477527  76.51507869],74.85937040120604,2459.4846
90.6,50.780052,31.109413,40.135,-3.14414,[-8.61539317 -8.24249344 -8.4244144  -7.53745146],-8.204938117705037,[73.40120476 73.27435392 72.97922905 75.43502251],73.7724525615457,2979.9416499999998
91.0,51.27467,31.109413,40.759,-2.749725,[-7.12752523 -7.02578289 -6.84303872 -5.87050422],-6.716712763984521,[72.63532349 72.67076101 72.55493333 75.65113256],73.37803759809528,3210.08936
91.4,52.28056,31.122095,42.008,-2.6200488,[-7.38668292 -7.29437297 -6.26456601],-6.981873966042216,[72.56346553 72.48721066 74.69440772],73.24836130637532,3460.66369
91.8,53.277157,31.122095,43.242,-1.0753696,[-6.93374927 -6.46058708 -6.36701227 -5.43261306],-6.298490416990116,[71.28073889 70.98166067 70.92599148 73.62633756],71.70368214986486,2806.1008
92.2,53.74253,31.11378,43.82,-4.4306655,[-6.80604618 -7.02534275 -7.28519806 -6.14407826],-6.8151663090937,[73.90152967 74.6771392  74.60493384 77.05231033],75.0589782579684,3090.5587
92.6,54.57121,31.097143,44.844,-1.9622349,[-8.56490899 -7.77993582 -7.99343192 -6.97945634],-7.82943326668021,[72.13658631 71.93802802 71.767968   74.51960763],72.59054748802635,2843.233
93.0,55.26714,31.088827,45.694,-3.7005992,[-8.55410698 -8.41914663 -7.37124894],-8.114834183233897,[73.39380822 73.46069053 76.13223682],74.32891185508066,3497.257164
93.4,55.577583,31.088827,46.069,-0.8584845,[-5.39964515 -5.68462797 -5.67929764 -5.32167349],-5.521311059552933,[71.33652449 71.21670133 71.1839807  72.20998192],71.48679711072151,3916.9157
93.8,56.144592,31.080511,46.757,-1.4031978,[-7.88952775 -6.92393677 -7.00703189 -6.00933392],-6.957457583324976,[71.55704951 71.31454858 71.24141965 74.0130238 ],72.03151038579938,2948.6203
94.2,56.391434,31.076143,47.056,-0.92129725,[-6.79657483 -6.41091249 -6.50928708 -5.51129247],-6.307016718008483,[70.83498705 70.91812273 70.85102001 73.59430964],71.54960985745849,3310.67662
94.6,56.7872,31.067825,47.535,-1.3883139,[-6.56643843 -6.09270663 -6.18571713 -5.42748997],-6.068088037742546,[71.34722483 71.48495241 71.41027908 73.82404983],72.01662653541263,3517.30621
95.0,57.071445,31.051193,47.885,-1.338151,[-7.38624155 -7.11794731 -7.23374063 -6.20475207],-6.985670388380692,[71.29333846 71.38617754 71.33058376 73.85575442],71.96646354658631,3442.172386
95.4,57.163452,31.042877,48.0,-12.258117,[-7.21171434 -7.27843054 -7.38172597 -6.30660077],-7.044617906830258,[81.51722617 82.8468892  82.99964624 84.18195484],82.88642911109496,2857.0319
