time,dist,h_dist,v_dist,avgPower,snr,avgSnr,path_loss,avg_pl,used_freq
7.8,33.271427,31.080095,11.875,0.73860294,[-7.29881817 -7.12087969 -7.13117595 -6.12965712],-6.920132734181466,[69.33035005 69.23166631 69.18137409 71.81544831],69.88970969195289,3632.102301
8.2,33.27357,31.080095,11.881,0.78932035,[-7.28995258 -7.23597824 -7.23252866 -6.23461777],-6.998269315220554,[69.28586677 69.18297546 69.14722417 71.73990267],69.8389922651154,3164.4262
8.6,33.275715,31.080095,11.887,0.7445319,[-7.20548999 -6.91386678 -6.89349221 -5.8854058 ],-6.724563693305133,[69.36306381 69.2247253  69.16111601 71.78621753],69.88378066465391,3141.02347
9.0,33.27357,31.080095,11.881,0.81011057,[-7.19804115 -7.03735618 -7.02586412 -6.03789197],-6.824788353542931,[69.16597489 69.17130107 69.15219035 71.78334191],69.8182020567641,2972.91437
9.400001,33.274284,31.080095,11.883,0.8421902,[-7.05949066 -6.92479533 -6.94454593 -5.92803583],-6.714216935116649,[69.09016328 69.13028671 69.13634459 71.78769498],69.7861223883511,3034.33765
9.8,33.28563,31.088415,11.893,0.7058491,[-6.99946949 -6.97172706 -6.97062659 -6.00375444],-6.736394395556617,[69.35483376 69.23937974 69.22034746 71.87529308],69.92246350836267,3341.66653
10.2,33.288486,31.088415,11.901,0.8785925,[-6.97245722 -6.78862257 -6.77940686 -5.77185299],-6.578084910121111,[69.15688238 69.10281313 69.0254486  71.7137364 ],69.74972012784136,3550.62211
10.6,33.285984,31.088415,11.894,0.75570804,[-6.75833458 -6.8046774  -6.82197941 -5.85941178],-6.561100793287393,[69.37357857 69.21899525 69.17455005 71.72329443],69.87260457684711,3397.44447
11.0,33.28063,31.088415,11.879,0.6788219,[-6.83683002 -6.63313494 -6.60158185 -5.64150418],-6.42826274905059,[69.35614168 69.30588157 69.2333215  71.90261808],69.94949070514457,3439.58774
11.400001,33.27813,31.088415,11.872,0.63961035,[-6.63550619 -6.50053025 -6.46331774 -5.45187911],-6.262808322144508,[69.51190158 69.29354976 69.25323367 71.89612391],69.98870222951446,3181.3537
11.8,33.27599,31.088415,11.866,0.70889676,[-6.58219072 -6.53355645 -6.56175708 -5.61143015],-6.322233600500711,[69.32117012 69.27624246 69.27990636 71.80034448],69.91941585133151,3215.68512
12.2,33.2817,31.088415,11.882,0.965103,[-6.70336314 -6.38934604 -6.46048981 -5.48377248],-6.259242867580928,[69.1667264  68.98099927 68.95514926 71.54996363],69.66320964087791,3271.8502
12.6,33.28384,31.088415,11.888,0.95348483,[-6.44576782 -6.40384675 -6.40438101 -5.46204587],-6.179010360661513,[69.16378036 69.00364012 69.01286388 71.51902674],69.67482777393215,3390.38652
13.0,33.285984,31.088415,11.894,0.73045874,[-6.47201057 -6.30484149 -6.31172605 -5.40756866],-6.124036689967541,[69.465579   69.19857435 69.17481462 71.75244739],69.89785384145435,3504.2431
13.400001,33.283127,31.088415,11.886,0.82533854,[-6.41690731 -6.34319797 -6.38360814 -5.44816141],-6.147968706300841,[69.30396818 69.1498149  69.12170044 71.6364127 ],69.80297405499304,3271.5567
13.8,33.2817,31.088415,11.882,1.1560726,[-6.39792212 -6.24308461 -6.27722976 -5.38846735],-6.07667595995284,[68.94856581 68.83698305 68.82421859 71.27919243],69.47223997023039,3504.09929
14.2,33.28527,31.088415,11.892,1.2191638,[-6.30785968 -6.22204671 -6.23201618 -5.34065831],-6.025645219496544,[68.83615655 68.78073159 68.76023183 71.25947517],69.40914878520307,3333.6451
14.6,33.288128,31.088415,11.9,0.9342079,[-6.18347195 -6.15823004 -6.13763851 -5.2490465 ],-5.932096751055454,[69.18257366 69.04239778 69.00373748 71.54770978],69.69410467223966,3160.84247
15.0,33.285984,31.088415,11.894,0.9575804,[-6.20604799 -6.0814775  -6.08330175 -5.1844555 ],-5.888820685939673,[69.09088904 69.02743999 68.98152105 71.58307869],69.67073219156191,3287.26993
15.400001,33.31861,31.088415,11.985,1.0457056,[-6.15490357 -6.0741941  -6.11100331 -5.23604622],-5.894036801874544,[69.08709901 68.98200463 68.88478699 71.37653747],69.58260702394377,3115.75732
15.8,33.31789,31.088415,11.983,1.0178566,[-6.14174251 -6.05823162 -6.07477111 -5.19510057],-5.86746145218252,[68.96395412 69.00541671 68.97414176 71.49831131],69.61045597690806,3493.77426
16.2,33.31825,31.088415,11.984,1.0390316,[-6.18612573 -6.04707277 -6.09154428 -5.2023527 ],-5.881773869312959,[69.04504695 68.94622731 68.92265962 71.44319014],69.58928100535962,3484.57141
16.6,33.31789,31.088415,11.983,1.0827191,[-6.09470354 -6.01274611 -6.01801185 -5.19377703],-5.829809633535405,[68.98986116 68.91562189 68.88371156 71.39317963],69.54559355883202,3342.75266
17.0,33.31789,31.088415,11.983,1.0559509,[-6.01088545 -5.8232675  -5.85232793 -4.9912345 ],-5.669428845585822,[69.14645882 68.93352221 68.87812639 71.33133928],69.57236167547784,3283.7954
17.4,33.306892,31.080095,11.974,1.1885699,[-5.97053851 -5.90505915 -5.90783696 -5.09018376],-5.718404593255992,[68.92882498 68.82483396 68.77151505 71.2337967 ],69.43974267315002,3159.8444799999997
17.8,33.30797,31.080095,11.977,1.2337415,[-5.83808036 -5.70238216 -5.73080307 -4.89750326],-5.542192209837661,[68.98978587 68.76833985 68.69678247 71.12337618],69.39457109045527,3298.27515
18.2,33.301647,31.071777,11.981,1.2645947,[-5.80180357 -5.71294282 -5.72902762 -4.92211528],-5.541472321427244,[68.9255169  68.73214534 68.70460196 71.09260772],69.36371797938335,3139.55453
18.6,33.29805,31.071777,11.971,1.1907263,[-5.66558153 -5.60317663 -5.62269665 -4.74188476],-5.408334891118325,[68.9535456  68.79747879 68.76317046 71.23615033],69.43758629246577,3372.11916
19.0,33.29805,31.071777,11.971,1.2592095,[-5.77964137 -5.72906556 -5.74919648 -4.91178671],-5.542422529519765,[68.78938007 68.75498544 68.70520593 71.22684111],69.36910313698996,3267.0256
19.4,33.304165,31.071777,11.988,1.3074565,[-5.80918284 -5.73718284 -5.75712564 -4.89883299],-5.550581078223308,[68.77911863 68.67848738 68.68156855 71.14425004],69.3208561490526,2686.6916
19.8,33.307766,31.071777,11.998,1.4348911,[-5.74305736 -5.70667035 -5.6945565  -4.92943137],-5.518428895687549,[68.57301722 68.59923367 68.60970217 70.99173288],69.19342148426861,3383.24666
20.2,33.307045,31.071777,11.996,1.3172749,[-5.59523338 -5.56735582 -5.55481417 -4.75407205],-5.367868853773711,[68.69057446 68.71765266 68.70903898 71.12688478],69.31103771993114,3274.7695
20.6,33.31173,31.071777,12.009,1.3531913,[-5.82418968 -5.7291748  -5.73940436 -4.91272682],-5.551373915995187,[68.70966213 68.66414776 68.67537523 71.05130014],69.27512131598375,3167.27737
21.0,33.313175,31.071777,12.013,1.3423347,[-5.7051934  -5.51818145 -5.55182865 -4.77052256],-5.3864315166463,[68.72488434 68.69811763 68.69734031 71.02356919],69.28597786793104,3399.06412
21.4,33.3175,31.071777,12.025,1.3580358,[-5.6193994  -5.48816612 -5.47424579 -4.69323217],-5.318760869431909,[68.66412997 68.70025522 68.6566543  71.06006756],69.27027676315923,3509.71003
21.8,33.321835,31.071777,12.037,1.3479841,[-5.72701839 -5.70018405 -5.74697178 -4.86292546],-5.509274921017445,[68.64544249 68.68586429 68.67939428 71.11061311],69.28032854259536,3662.480267
22.2,33.32581,31.071777,12.048,1.2796228,[-5.63542722 -5.42785219 -5.46173727 -4.69924157],-5.306064561354212,[68.76092695 68.74494588 68.76069903 71.12818723],69.3486897725576,3265.1175
22.6,33.327255,31.071777,12.052,1.3465502,[-5.64874634 -5.52199352 -5.53113528 -4.73710381],-5.359744737409438,[68.81299897 68.68182481 68.6146241  71.01760166],69.28176238612363,3569.19985
23.0,33.32581,31.071777,12.048,1.3890115,[-5.624718   -5.55867215 -5.59364388 -4.78284033],-5.389968590577846,[68.62863742 68.63066064 68.61337019 71.08453622],69.23930111468982,3193.14645
23.4,33.32617,31.071777,12.049,1.36753,[-5.71143789 -5.53876023 -5.56428623 -4.73528533],-5.387442419184011,[68.65824378 68.68367771 68.63717174 71.06403719],69.26078260728964,3522.41612
23.8,33.331596,31.071777,12.064,0.7607864,[-5.27496307 -5.45295293 -5.47451001 -4.66373036],-5.216539091745531,[69.3577739  69.22802678 69.22099838 71.66330566],69.86752618387237,3592.180937
24.2,33.321835,31.071777,12.037,1.124225,[-6.41712698 -5.84409274 -5.84264451 -4.98200154],-5.77146644029413,[68.69070539 68.90300289 68.94524861 71.47739333],69.5040875549256,3229.7501
24.6,33.28972,31.11378,11.838,1.2646946,[-5.26274323 -5.20870577 -5.22189404 -4.44140303],-5.0336865174309136,[68.84251576 68.74767651 68.71556721 71.1487128 ],69.36361807148002,3273.3721
25.0,33.121704,31.139582,11.286,-9.807942,[-5.99767144 -5.60259461 -5.6877786  -4.69302407],-5.495267179787257,[80.0274317  79.91077937 79.67955473 82.12725252],80.43625457951607,4366.6434
25.4,32.997555,31.152273,10.88,-0.4236978,[-6.04353385 -5.83831587 -5.84577729 -4.91079089],-5.659604475707884,[70.50972851 70.37024704 70.28382963 73.04423645],71.05201040882035,3217.35208
25.8,32.69871,31.164967,9.897,-4.744267,[-6.84571111 -7.28094028 -7.42901431 -6.61241177],-7.04201936725946,[75.16894804 74.91231015 74.80555632 76.60350315],75.37257941343819,3919.2841
26.2,32.354008,31.152273,8.736,-7.325594,[-6.66632372 -7.21017172 -7.08276602 -6.43151841],-6.84769496452148,[77.93778322 77.51489071 77.50426124 78.85869176],77.95390673389576,3790.86351
26.6,32.173527,31.14396,8.074,-5.5862107,[-6.2505874  -6.16393542 -6.11467887 -4.94073584],-5.867484379995791,[75.71358825 75.45569305 75.31371798 78.37509315],76.21452310841417,3314.12616
27.0,31.867147,31.152273,6.712,-0.13847579,[-7.09435456 -7.05799987 -7.00839816 -6.03039808],-6.797787665618559,[70.30054992 70.05603605 70.01306297 72.69750462],70.76678839042833,3187.27304
27.4,31.732687,31.147894,6.064,-0.6516188,[-6.85178284 -6.81431997 -6.8283723  -5.95107485],-6.611387489154343,[70.81692015 70.67135719 70.6765732  72.95487494],71.27993137096747,3644.088873
27.8,31.512537,31.135204,4.862,-2.4046304,[-8.27226527 -8.2615849  -8.22569333 -7.06484513],-7.95609715683201,[72.34695949 72.30734861 72.35589585 75.12156819],73.03294303713595,3715.86686
28.2,31.317532,31.101515,3.672,0.9548501,[-7.45610009 -7.25547229 -7.21056617 -6.28416288],-7.051575359030239,[69.21897063 69.10905332 69.07347447 71.29235179],69.67346255415919,3424.36258
28.6,31.226927,31.076143,3.065,-1.4528396,[-7.36611709 -6.60025672 -6.65501171 -5.81542656],-6.609203018844713,[71.8202918  71.42846803 71.38781277 73.68803641],72.08115225252749,3464.35292
29.0,31.092056,31.038507,1.824,-1.1028717,[-7.24607574 -7.14350754 -7.12407074 -6.27475876],-6.947103196350178,[71.13397039 71.13013731 71.09700676 73.56362281],71.73118431778184,3472.73091
29.4,31.018526,31.01314,0.578,0.06586805,[-5.32371011 -5.34404205 -5.39319001 -4.53404194],-5.148746026106558,[69.9905768  69.90453135 69.8414103  72.51325978],70.56244455733423,3303.4897
29.8,31.01318,31.01314,0.05,1.2376807,[-5.22690683 -5.18367918 -5.21408762 -4.43686163],-5.015383813510154,[68.81549829 68.77755679 68.77933812 71.19013445],69.39063191143643,2936.1401
30.2,31.027205,31.00046,1.288,-1.4597465,[-7.59294209 -8.24110665 -8.15885442 -7.02651619],-7.754854836945867,[71.65538742 71.46081325 71.33665096 73.89938461],72.08805905693288,3476.36053
30.6,31.058998,31.00046,1.906,1.3378363,[-6.39187523 -6.23469265 -6.28441556 -5.35013801],-6.06528035967236,[68.61708529 68.65259242 68.67004092 71.2221869 ],69.29047638221759,3230.54837
31.0,31.162014,31.00046,3.169,1.2717164,[-5.50279111 -5.67606503 -5.64771277 -4.81460292],-5.410292955956051,[68.71730774 68.70823034 68.77128812 71.22955891],69.35659627660742,3267.72522
31.4,31.327656,31.01314,4.428,1.0764073,[-5.92107524 -5.78241033 -5.79265175 -4.93502867],-5.607791498948095,[68.80515419 68.96506775 68.96590628 71.471493  ],69.55190530713747,3183.5301
31.8,31.424791,31.017506,5.043,1.9725599,[-5.57850568 -5.34742221 -5.38568508 -4.59566242],-5.226818848392112,[67.97337797 68.10391559 68.07158627 70.47413092],68.65575268566639,3261.11078
32.2,31.65343,31.025824,6.272,1.9732995,[-6.0623985  -6.16972553 -6.13841454 -5.2908628 ],-5.915350344255101,[68.2416693  68.02948038 68.00157081 70.34733208],68.65501314122201,3411.33925
32.6,31.788479,31.034142,6.884,0.9180468,[-6.59852184 -6.39705313 -6.38739373 -5.53934833],-6.230579257516521,[69.23280064 69.05078502 68.99070638 71.5667714 ],69.71026586066009,3472.84203
33.0,32.070545,31.025824,8.119,1.4316443,[-7.21797722 -6.72862848 -6.75745713 -5.93070819],-6.65869275443869,[68.59863239 68.57502149 68.60441906 71.00860041],69.1966683395381,3309.4705
33.4,32.413036,31.025824,9.381,1.3747469,[-7.6649245  -7.23008082 -7.2451432  -6.34991531],-7.122515956921093,[68.69300021 68.64539834 68.63714415 71.03871983],69.25356563050087,3028.5464
33.8,32.609787,31.034142,10.014,0.7936045,[-6.01468145 -6.80626961 -6.78954549 -5.91477712],-6.381318418702581,[69.32069045 69.34044303 69.31244386 71.365255  ],69.8347080839663,3430.42088
34.2,32.811886,31.038507,10.641,1.5040044,[-7.41055295 -7.38746686 -7.29609747 -6.35658553],-7.112675701335652,[68.7065815  68.4474487  68.4200939  70.92310894],69.12430826041067,3220.0536
34.6,33.24357,31.046825,11.884,1.1895424,[-6.98797887 -6.33915716 -6.37680615 -5.70568384],-6.352406502957727,[68.97559565 68.98145517 69.02143798 70.77659221],69.43877024956014,3139.74536
35.0,33.47358,31.046825,12.513,1.2909025,[-5.76858586 -5.58411885 -5.58583879 -4.7908841 ],-5.432356897878789,[68.60661031 68.7407913  68.73907864 71.26316037],69.33741015677853,3258.0686299999998
35.4,33.974735,31.055141,13.779,1.9701794,[-6.55412779 -6.1730879  -6.16244094 -5.27735462],-6.041752810168381,[68.01582193 68.1117185  68.10825668 70.39673578],68.65813321955943,3287.63687
35.8,34.501926,31.055141,15.032,2.275516,[-6.24284328 -6.29519957 -6.2702114  -5.45194566],-6.065049980825814,[67.74237732 67.83396469 67.77302293 70.06182127],68.35279655055852,3667.128437
36.2,34.778328,31.055141,15.656,1.0990651,[-5.68466326 -5.82171137 -5.86397511 -5.01244059],-5.595697581959836,[69.04018732 68.93766148 68.86851546 71.27062572],69.52924749423897,3316.65067
36.6,35.356266,31.055141,16.901,0.95973057,[-7.60711067 -7.4970578  -7.4536718  -6.39665194],-7.238623054540772,[69.15143029 68.9601873  68.98046962 71.58224094],69.6685820360761,3358.5308800000003
37.0,35.960224,31.050777,18.138,0.36743024,[-5.73769163 -5.57201722 -5.5433697  -5.0938681 ],-5.486736661013106,[69.99140351 69.83027192 69.83252634 71.38932772],70.26088237459803,3286.1576
37.4,36.280003,31.050777,18.764,-3.1124218,[-7.65040558 -7.43190577 -7.52421668 -6.34643041],-7.238239609278667,[73.00663753 73.08700463 72.92377113 75.9455239 ],73.74073429942764,3166.77313
37.8,36.932423,31.038097,20.016,0.8856478,[-5.98185214 -6.32629935 -6.26903997 -5.65022966],-6.0568552795776025,[69.47361454 69.32287839 69.26450342 70.90966292],69.74266481569339,3379.54805
38.2,37.275955,31.038097,20.643,1.4428316,[-5.58994733 -5.46896902 -5.40542906 -4.66776624],-5.283027911390351,[68.59681183 68.67864857 68.6957966  70.77066692],69.18548098093783,3624.2413316
38.6,37.981773,31.033737,21.898,0.8192359,[-7.56728763 -6.70547372 -6.68738663 -5.87714118],-6.709322288580196,[69.1653049  69.20688017 69.20804315 71.65607849],69.8090766784719,2805.3946
39.0,38.70148,31.025417,23.135,1.0557023,[-6.22569659 -6.19345211 -6.24977142 -5.47551393],-6.036108510815463,[69.23681414 69.11154456 69.0975618  70.84452072],69.57261030657422,3334.98868
39.4,39.075268,31.025417,23.755,0.44277704,[-8.29861763 -8.36654008 -8.25405884 -7.35702862],-8.069061292825243,[69.52923083 69.527413   69.59037782 72.09512059],70.18553556105792,2890.0126
39.8,39.850677,31.025417,25.01,1.2485429,[-6.96955946 -7.74660626 -7.86050186 -6.76904163],-7.336427302778029,[68.82192237 68.76023315 68.69976793 71.23715514],69.37976964908229,3088.678
40.2,40.66511,31.034142,26.278,-2.2338128,[-7.52109892 -7.66272163 -7.66755263 -7.06798366],-7.479839208030693,[72.5241114  72.48370522 72.3650356  74.07564917],72.86212534553142,3355.36237
40.6,41.078964,31.034142,26.914,-0.8589545,[-8.54339643 -8.63468614 -8.64705854 -7.45052558],-8.318916671097986,[70.83874451 70.80746949 70.75327358 73.54958083],71.48726709814383,3088.983
41.0,41.927254,31.051193,28.173,1.1440185,[-5.98486512 -6.44472305 -6.45490156 -5.78884943],-6.168334790548504,[69.29506381 68.90619031 68.94980446 70.78611767],69.48429406314976,3752.14027
41.4,42.34635,31.051193,28.793,0.43441102,[-6.28467192 -6.63158695 -6.51095491 -5.79289984],-6.305028404899658,[69.96012294 69.582062   69.5544706  71.67895081],70.19390158720256,3552.444214
41.8,43.18968,31.055567,30.015,-0.6677307,[-7.79848184 -7.74015991 -7.57486739 -6.84349498],-7.489251027142648,[71.20180088 70.74599113 70.70859251 72.5277887 ],71.29604330469104,3336.45276
42.2,44.052647,31.055567,31.244,-2.3712983,[-7.51103991 -7.59071338 -7.53659366 -6.53324571],-7.292898163858604,[72.25502862 72.34862996 72.44248296 74.95230238],72.99961097938606,3257.93735
42.6,44.502403,31.055567,31.875,-0.68921316,[-6.11530746 -6.23482067 -6.29440145 -5.75979101],-6.101080146749235,[71.08640765 70.84424414 70.92034126 72.41911011],71.31752578874622,4015.66086
43.0,45.40464,31.055567,33.123,-0.39285022,[-6.81281114 -6.55382713 -6.56002216 -5.61045745],-6.384279469987764,[70.51417366 70.43566191 70.36593473 72.76888106],71.02116283840611,3769.70201
43.4,45.86184,31.055567,33.747,0.8168345,[-6.2905607  -6.07104678 -6.12379372 -5.47721411],-5.990653827098523,[69.32772688 69.37693552 69.36353675 71.17771322],69.81147809246318,3491.26773
43.8,46.777794,31.04725,34.989,1.9561031,[-5.98957355 -5.75269602 -5.75491901 -4.98686974],-5.621014579293366,[68.08388534 68.10480461 68.11907363 70.38107439],68.67220949379649,3353.9014
44.2,47.716187,31.04725,36.234,1.8156964,[-6.94227654 -6.4431497  -6.43538518 -5.64904891],-6.367465081653631,[68.16531027 68.35042226 68.31280719 70.42192508],68.81261619942913,3348.23187
44.6,48.19633,31.04725,36.864,1.6291819,[-6.35642725 -5.88669903 -5.88024383 -5.20407736],-5.8318618660243455,[68.577359   68.43676151 68.38102806 70.60137443],68.99913074735508,3523.049126
45.0,49.174088,31.042877,38.137,1.7562133,[-6.36577712 -6.32508879 -6.30594228 -5.55269183],-6.137375002629347,[68.33430969 68.36361045 68.31661326 70.47386362],68.87209925319299,3234.35995
45.4,50.156456,31.038507,39.399,0.7087225,[-6.77688568 -6.73735062 -6.04192895],-6.518721751085501,[69.36234169 69.31113706 71.08529172],69.91959015897294,3575.20288
45.8,50.651257,31.038507,40.027,1.0196956,[-6.80807605 -6.73909166 -6.75911656 -5.91245414],-6.55468460272791,[69.00271051 69.1353056  69.03594582 71.26050588],69.60861695254947,3211.0132
46.2,51.653515,31.04246,41.285,-0.67537445,[-6.88700671 -6.67712592 -6.60526761 -6.01762544],-6.546756417440196,[70.97886997 70.7288575  70.8513736  72.65564712],71.30368704880087,3569.24611
46.6,52.15942,31.046825,41.913,-1.0686036,[-6.87319194 -7.12184438 -7.15923163 -6.52453699],-6.919701236375473,[71.57246286 71.25412792 71.18153773 72.77953661],71.69691628017208,3931.25717
47.0,53.16988,31.046825,43.164,-1.0864571,[-6.64701426 -6.69852746 -6.90039981 -5.95624906],-6.550547648258684,[71.26248275 71.20035992 71.12229914 73.27393696],71.71476969129682,2886.9872
47.4,54.200886,31.055141,44.422,-1.0785036,[-5.98029965 -6.1152077  -6.12116807 -5.63044233],-5.961779436493064,[71.50831944 71.2448682  71.23382337 72.84025378],71.70681619630987,3409.50894
47.8,54.716763,31.055141,45.05,-1.6486018,[-7.44305306 -7.38028872 -7.48310527 -6.91116475],-7.304402951557453,[72.00814847 71.65403324 71.64051327 73.80496248],72.27691436476312,3052.03503
48.2,55.750443,31.055141,46.3,-4.986927,[-7.51365061 -8.15903848 -7.93736486 -7.01734275],-7.656849173419146,[75.39957253 75.44368734 75.10708813 76.51060995],75.61523949078405,3905.8372
48.6,56.78935,31.05951,47.543,-5.3980308,[-8.73666193 -8.91008636 -9.00668507 -8.09851832],-8.687987921916973,[75.7099607  75.26601173 75.38781925 77.74158203],76.02634342780594,3022.3419
49.0,56.78935,31.05951,47.543,-3.485576,[-7.74068895 -8.24286355 -8.09615467 -7.27095849],-7.837666415101939,[73.67286734 73.61050303 73.55242041 75.6197633 ],74.11388851990841,3005.0382
49.4,57.8483,31.05951,48.803,-2.2198122,[-7.16998641 -6.99073224 -7.09299924 -6.03030593],-6.821005953813558,[72.42759426 72.15846795 72.21673107 74.58970556],72.84812470929823,3345.2797
49.8,58.904972,31.05951,50.051,-0.9090091,[-5.79725052 -5.74310543 -5.66423844 -5.04293068],-5.561881268459378,[71.21242136 70.90303204 70.89940487 73.13442862],71.5373217221152,3915.5895
50.2,59.43609,31.05951,50.675,-1.4622247,[-6.27992858 -6.23588083 -6.25897359 -5.67997881],-6.113690453108284,[71.54051628 71.50370484 71.49678854 73.82113956],72.09053730420017,3536.30424
50.6,60.49797,31.055141,51.919,-1.5769258,[-6.75407487 -6.61499701 -6.67347245 -5.97058481],-6.503282285657056,[72.06890508 71.77730452 71.62991344 73.3448305 ],72.20523838420566,3376.94073
51.0,61.036045,31.055141,52.545,-2.2553651,[-7.60451641 -7.47379733 -7.39345571 -6.75949537],-7.307816205226015,[72.62698762 72.18598036 72.25949717 74.46224605],72.88367779968367,2786.4035599999997
51.4,62.117138,31.055141,53.797,-3.626061,[-9.61547237 -9.88396141 -9.74332085 -8.09943665],-9.33554782268509,[73.7564461  73.59334346 73.3287304  76.33897464],74.25437365098813,3279.73767
51.8,63.199787,31.050777,55.046,-1.4738672,[-6.02166033 -5.80088881 -5.81066705 -5.39160809],-5.756206070270455,[71.97018219 71.79336608 71.72463228 72.9205386 ],72.10217979076415,2953.17737
52.2,63.748383,31.050777,55.675,-4.1106997,[-9.4667505  -9.14520906 -9.630731   -7.86144306],-9.02603340526195,[73.95286384 73.94301526 73.8911182  77.16905095],74.73901206226805,3220.6061
52.6,64.84557,31.050777,56.928,-4.250395,[-7.63100397 -8.21159273 -8.03899321 -7.64074056],-7.880582620019814,[74.52727816 74.57564706 74.41811792 75.99378638],74.87870737953239,2579.2317000000003
53.0,65.93596,31.050777,58.167,-6.4889975,[-7.12373727 -6.88168184 -6.84273692 -6.42945151],-6.819401882202005,[77.49356857 76.4329015  76.73903556 77.80373533],77.11731023971251,3170.4572
53.4,66.4862,31.050777,58.79,-4.791006,[-7.0632839  -7.11350034 -7.11530783 -6.67448987],-6.991645483815686,[75.24650956 75.02673681 74.90011049 76.50391738],75.41931855778375,3141.20654
53.8,67.60669,31.055141,60.052,-3.791473,[-7.9311296  -7.54286537 -7.41064887 -6.59483488],-7.369869678977068,[73.96191139 73.59509324 73.6290864  76.49305146],74.41978562160931,2950.1969
54.2,68.17403,31.055141,60.69,-3.6208174,[-5.74311505 -6.02081263 -6.09529582 -5.59066975],-5.862473313167446,[74.23717682 74.05467811 73.89978772 74.80487776],74.24913010379099,3383.70378
54.6,69.30035,31.076143,61.942,-10.7288,[-6.03156069 -6.5893104  -6.36842472 -6.03440174],-6.255924388913597,[81.79635356 80.9210175  80.66214273 82.04893434],81.35711203076981,4348.6476
55.0,70.42545,31.088827,63.192,-9.673108,[-8.60459201 -8.34490974 -8.62327573 -8.36314685],-8.48398108236842,[80.30102408 79.96439854 79.77017707 81.17008218],80.30142046870807,2724.4428
55.4,70.9787,31.088827,63.808,-3.399616,[-6.17370101 -6.28897519 -6.12038444 -5.33842773],-5.980372091064373,[73.70597819 73.33767489 73.4494353  75.61862623],74.02792865211488,3022.7505499999997
55.8,72.08738,31.080511,65.043,-1.207618,[-7.74274525 -7.12486132 -7.28741474 -6.64688768],-7.200477248814519,[71.42379378 71.393093   71.13441704 73.39241854],71.83593058825753,3008.18054
56.2,73.20825,31.072195,66.287,-2.9326072,[-6.83469006 -6.53432631 -6.54424977 -5.8586096 ],-6.442968934633369,[73.48412913 72.8905073  72.83164834 75.03739406],73.56091970728806,3844.96144
56.6,73.77111,31.05951,66.914,-14.423122,[-9.25749409 -9.44662614 -9.79774022 -8.47080414],-9.243166148383631,[85.67233198 84.52201212 83.8649915  86.14640605],85.05143541268843,2193.6768
57.0,74.91627,31.038507,68.184,-12.911425,[-6.87092527 -7.66024627 -7.9405878  -6.75756547],-7.307331204294534,[84.03137169 82.84025567 82.89562002 84.39170156],83.5397372345037,2907.3121
