time,dist,h_dist,v_dist,avgPower,snr,avgSnr,path_loss,avg_pl,used_freq
13.400001,33.660255,31.541716,11.753,-1.3354455,[-5.33022748 -5.46664736 -5.4660049  -4.78486693],-5.26193666563582,[71.3884051  71.48402142 71.44690514 73.53570071],71.96375808987693,3252.39044
13.8,33.659557,31.541716,11.751,-1.7806696,[-6.28356066 -6.45404651 -6.38665354 -5.55316794],-6.16935716401645,[72.04219724 71.90719533 71.79953976 73.88699616],72.40898212170006,3617.83655
14.2,33.647316,31.529026,11.75,-0.42958763,[-4.9839304  -5.01123197 -5.02015009 -4.30395285],-4.829816327060357,[70.62832502 70.51166204 70.44752306 72.64409081],71.05790023432407,3690.8256483
14.6,33.648716,31.529026,11.754,-1.0478294,[-5.36768557 -5.39614786 -5.34776827 -4.60367911],-5.17882020523948,[71.19422298 71.11838411 71.04534391 73.3466172 ],71.67614204995826,3461.86435
15.0,33.651417,31.533401,11.75,-1.7283713,[-6.6908455  -6.62891734 -6.74733272 -5.81820131],-6.471324214793341,[72.04183733 71.79000378 71.72074103 73.87415329],72.3566838564747,3523.61638
15.400001,33.657463,31.541716,11.745,-0.45105252,[-5.03169921 -5.09449444 -5.16140565 -4.35484475],-4.910611013596752,[70.90545961 70.44760987 70.3687184  72.59567262],71.07936512629806,4002.09018
15.8,33.65502,31.541716,11.738,-0.9626945,[-5.1058218  -5.27247372 -5.27417544 -4.48476144],-5.034308099377966,[71.14592054 71.05463593 70.95055729 73.2129147 ],71.59100711260616,3531.58072
16.2,33.649097,31.541716,11.721,-1.7605187,[-6.73053074 -6.79664408 -6.70139931 -5.94313661],-6.542927688943564,[71.93772601 71.8278563  71.80924001 73.98050255],72.38883121690601,3600.50068
16.6,33.64631,31.541716,11.713,-0.5445302,[-5.14490751 -5.1826986  -5.14809891 -4.46629916],-4.9855010457359805,[70.81008693 70.61116757 70.55522208 72.71489459],71.1728427921942,3551.41644
17.0,33.64631,31.541716,11.713,-1.1605754,[-5.08626802 -5.24384998 -5.30201448 -4.62174741],-5.063469969907825,[71.29652979 71.35572721 71.21278795 73.29050686],71.78888795280099,3666.284182
17.4,33.649097,31.541716,11.721,-1.8166752,[-6.76699362 -6.70058207 -6.63939267 -5.8064782 ],-6.4783616408434685,[72.11176371 71.90467604 71.81743575 73.94607549],72.4449877466855,3553.79553
17.8,33.6484,31.541716,11.719,-0.53958875,[-5.18120274 -5.22023064 -5.25402652 -4.57172072],-5.056795155815001,[70.77006581 70.6351405  70.58072651 72.68567249],71.16790132677629,3692.096976
18.2,33.64666,31.541716,11.714,-0.9788099,[-5.09651474 -5.22440391 -5.22221586 -4.57017912],-5.028328407489549,[71.10687719 71.09961461 71.02931831 73.19267976],71.60712246793271,3321.4353300000002
18.6,33.647007,31.541716,11.715,-1.8276718,[-6.59265369 -6.97029573 -6.98367034 -6.18533188],-6.682987912261591,[72.09195005 71.92081797 71.8347952  73.97637413],72.45598433876904,3508.01634
19.0,33.650417,31.546095,11.713,-0.7153493,[-5.11284564 -5.25458604 -5.25616315 -4.53918966],-5.040696123488852,[70.96820194 70.79334101 70.69007395 72.92303088],71.34366194591877,3723.435596
19.4,33.650066,31.546095,11.712,-0.78122646,[-5.10072767 -5.19504223 -5.14259328 -4.3840636 ],-4.955606692516768,[70.81815422 70.91959531 70.86601355 73.03439324],71.40953908079813,3331.95462
19.8,33.65111,31.546095,11.715,-1.8807456,[-6.18347239 -6.37568341 -6.3458185  -5.6314752 ],-6.134112376520428,[72.02266393 71.996671   71.92078068 74.09611724],72.50905821530738,3504.08238
20.2,33.650066,31.546095,11.712,-0.934614,[-5.34383832 -5.40444992 -5.4336655  -4.70397087],-5.221481151203915,[71.25956621 71.0180131  70.91835582 73.05577128],71.56292660125717,3525.70056
20.6,33.653896,31.546095,11.723,-0.36153626,[-4.84417769 -4.93577449 -4.94124774 -4.28576921],-4.751742283786725,[70.5352191  70.4893621  70.4318725  72.50294178],70.98984886957517,3331.6313
21.0,33.652504,31.546095,11.719,-1.4471079,[-5.68119063 -5.72274832 -5.7064422  -4.94084351],-5.512806164873622,[71.5163424  71.5398934  71.53218205 73.71326437],72.07542055774258,3472.10658
21.4,33.644714,31.537783,11.719,-1.5718973,[-6.0245642  -6.05966409 -5.99768026 -5.22266393],-5.826143119175636,[71.87359064 71.63948521 71.55707188 73.73069161],72.20020983477143,3493.48332
21.8,33.64367,31.537783,11.716,-0.28833643,[-5.04817393 -5.08772725 -5.08254749 -4.32573585],-4.886046127167497,[70.59726614 70.34177692 70.2535024  72.4740507 ],70.91664903720282,3387.92383
22.2,33.64798,31.546095,11.706,-0.8728669,[-4.95891113 -5.12149168 -5.13748007 -4.41838177],-4.909066162096103,[71.01592014 71.01268435 70.91109811 73.06501546],71.50117951270394,3409.7584
22.6,33.647285,31.546095,11.704,-1.8426844,[-6.14925228 -6.24952716 -6.27708261 -5.53658613],-6.053112046344294,[71.90462561 71.91745944 71.98204243 74.07986027],72.47099693821158,3672.657148
23.0,33.647285,31.546095,11.704,-1.2935493,[-5.77781806 -5.74728389 -5.73945212 -4.95834599],-5.555725016453359,[71.54890785 71.42138524 71.23233529 73.48481931],71.92186192385816,3570.11078
23.4,33.649025,31.546095,11.709,-0.306995,[-4.91485215 -5.01303423 -5.01815194 -4.36738006],-4.828354594811345,[70.55216637 70.45222797 70.31291087 72.42392518],70.93530759506493,3531.834
23.8,33.650417,31.546095,11.713,-0.97980183,[-5.00658024 -5.10419838 -5.12915544 -4.49398276],-4.933479203527503,[71.09372612 71.09934146 71.07843661 73.16095368],71.6081144662192,3516.0342
24.2,33.65111,31.546095,11.715,-1.7356012,[-5.92014101 -6.18086256 -6.23543805 -5.40713083],-5.935893111269095,[72.0216025  71.87005297 71.75284022 73.81115925],72.36391373667969,3668.10803
24.6,33.65146,31.546095,11.716,-1.545719,[-6.22116226 -6.09895514 -6.03374464 -5.25395966],-5.901955425612766,[71.82715388 71.59731668 71.48752041 73.78413537],72.17403158323964,3389.49036
25.0,33.653896,31.546095,11.723,-0.59833604,[-5.07830255 -5.17778246 -5.17434682 -4.45198504],-4.970604214946019,[70.86089797 70.63261171 70.58351304 72.82957189],71.22664865360039,3500.05374
25.4,33.658775,31.546095,11.737,-0.51972485,[-4.76172531 -4.98939649 -4.99500736 -4.35910464],-4.776308448901029,[70.63083968 70.63059091 70.63711845 72.69360084],71.148037468473,3648.135468
25.8,33.66087,31.546095,11.743,-1.2726068,[-5.1475151  -5.37032534 -5.45179619 -4.65712677],-5.156690845838963,[71.34680339 71.39420048 71.35274148 73.50993247],71.90091945567332,3340.86313
26.2,33.66506,31.546095,11.755,-1.7494317,[-6.37733376 -6.60439439 -6.5907369  -5.82194389],-6.348602235419011,[72.03549607 71.81856202 71.689555   73.96736401],72.37774427738171,3422.85684
26.6,33.666454,31.546095,11.759,-1.4636065,[-5.74960675 -5.97842091 -5.88658045 -5.18013569],-5.698685949287541,[71.78523342 71.58285213 71.47802044 73.52157056],72.09191913586906,3266.3736
27.0,33.668552,31.546095,11.765,-0.6564551,[-5.37880023 -5.41114165 -5.39672492 -4.63951493],-5.206545430621959,[70.88861756 70.6878822  70.66397954 72.89859154],71.28476770995408,3482.92142
27.4,33.664448,31.541716,11.765,-0.45448157,[-4.87092798 -5.04830281 -5.04826203 -4.41597593],-4.845867186620087,[70.61226961 70.56825465 70.55849966 72.5921528 ],71.08279417903641,3641.53836
27.8,33.66235,31.541716,11.759,-0.84414554,[-5.00177826 -5.19013827 -5.1722001  -4.51119873],-4.968828838743525,[70.94410806 71.01442524 70.92532135 73.005978  ],71.47245816170502,3772.26234
28.2,33.658512,31.541716,11.748,-1.5321484,[-5.29764366 -5.64441212 -5.69106552 -4.89626792],-5.382347304854536,[71.7430185  71.70036205 71.54137028 73.65709325],72.16046102207842,3696.311929
28.6,33.65502,31.541716,11.738,-1.9718002,[-6.44241769 -6.63682376 -6.6999912  -5.84170858],-6.405235309560259,[72.06153652 72.09290412 72.02369984 74.22231058],72.60011276515645,3120.98926
29.0,33.65406,31.53734,11.747,-1.795316,[-6.35187562 -6.40484622 -6.31563386 -5.47808785],-6.137610887404226,[72.02756426 71.85239369 71.78694238 74.0276141 ],72.42362860590691,3532.3935
29.4,33.655457,31.53734,11.751,-1.0424482,[-5.56284372 -5.55265831 -5.52150538 -4.71942588],-5.339108322247496,[71.42256129 71.10150417 70.95894334 73.20003408],71.67076071993618,3897.90688
29.8,33.656853,31.53734,11.755,-0.7520069,[-5.23546114 -5.29556957 -5.30000486 -4.63710623],-5.11703544813884,[71.00569419 70.85649935 70.74610857 72.91297592],71.38031950582484,3583.38049
30.2,33.655807,31.53734,11.752,-0.28249037,[-5.09388702 -5.15344518 -5.09407582 -4.3684221 ],-4.927457530543412,[70.50795495 70.3522474  70.27646479 72.50654481],70.9108029865838,3725.66971
30.6,33.653362,31.53734,11.745,-0.3332658,[-4.92804192 -5.07297011 -5.09375058 -4.42860617],-4.88084219522789,[70.56066428 70.44580773 70.41442931 72.4254123 ],70.96157840718388,3468.68939
31.0,33.654675,31.541716,11.737,-0.5485663,[-5.0390159  -5.08851555 -5.11350396 -4.38895704],-4.907498114233989,[70.62851804 70.64142001 70.70080281 72.73677479],71.1768789107439,3751.080475
31.4,33.650837,31.541716,11.726,-0.753907,[-5.08130851 -5.17393683 -5.17097167 -4.41201731],-4.959558581406029,[70.85981756 70.9074304  70.75331673 73.0083138 ],71.38221962306973,3663.323092
31.8,33.648746,31.541716,11.72,-1.1732548,[-5.30071168 -5.37987842 -5.41843106 -4.70077008],-5.199947808682788,[71.28410374 71.23734823 71.23524523 73.44957268],71.80156746989043,3957.32608
32.2,33.647007,31.541716,11.715,-1.3545966,[-5.54734931 -5.60724949 -5.63457145 -4.82785934],-5.404257398804704,[71.42899156 71.43156673 71.41246909 73.65860939],71.98290919626908,3394.56497
32.6,33.648052,31.541716,11.718,-1.6497483,[-5.56600931 -5.83780309 -5.77374092 -4.97805923],-5.53890313902726,[71.80587039 71.68123652 71.63234373 73.99279298],72.27806090433718,3624.1524
33.0,33.650837,31.541716,11.726,-1.724072,[-5.78063003 -6.12735567 -6.10982105 -5.34197569],-5.839945612925957,[71.94319713 71.85073608 71.73531892 73.88028627],72.35238460120263,3532.329
33.4,33.657463,31.541716,11.745,-1.8949971,[-5.96912955 -6.17604422 -6.22016937 -5.4983594 ],-5.965925634010074,[72.05648862 72.01560651 71.93510414 74.08603946],72.5233096848037,3260.4634
33.8,33.658512,31.541716,11.748,-1.8952181,[-6.15844338 -6.29039039 -6.32166499 -5.54526878],-6.078941886714106,[71.98687976 72.03870232 71.96243362 74.10610741],72.52353077545868,3502.00172
34.2,33.658512,31.541716,11.748,-1.7836772,[-6.15540713 -6.47077004 -6.46563598 -5.62553385],-6.17933674818876,[72.03521375 71.82386557 71.76668664 74.02219332],72.41198982021078,3574.04857
34.6,33.659557,31.541716,11.751,-1.7125666,[-6.21313547 -6.39811535 -6.43239803 -5.50619137],-6.137460054582771,[71.86025722 71.77536506 71.71622049 74.01167416],72.34087923051098,3595.21796
35.0,33.653625,31.541716,11.734,-1.663389,[-6.10780803 -6.2832428  -6.34841829 -5.38832778],-6.031949227437187,[71.88106738 71.69726495 71.66810379 73.92037003],72.29170153805555,3640.74852
35.4,33.651882,31.541716,11.729,-1.6452657,[-5.87505422 -6.10316859 -6.16636639 -5.2294382 ],-5.843506850938466,[71.79284973 71.64318939 71.66844445 73.98982949],72.27357826423646,3446.25296
35.8,33.651535,31.541716,11.728,-1.6273404,[-5.86094601 -5.9770464  -5.96248863 -5.19474127],-5.748805580706808,[71.65623931 71.68749815 71.70672069 73.97215425],72.25565309942053,3454.66818
36.2,33.651882,31.541716,11.729,-1.6850889,[-5.45273813 -5.70718073 -5.73456686 -4.93731172],-5.4579493625160485,[71.79543871 71.79574825 71.71114353 73.95127554],72.31340150847943,3427.07144
36.6,33.652233,31.541716,11.73,-1.412068,[-5.33004923 -5.48711557 -5.52967628 -4.85538325],-5.300556082294841,[71.56445043 71.59205739 71.50967893 73.49533562],72.04038059315636,3754.72676
