time,dist,h_dist,v_dist,avgPower,snr,avgSnr,path_loss,avg_pl,used_freq
29.8,33.318584,31.071777,12.028,-1.1025031,[-5.92790654 -6.23700359 -5.81060815 -5.05547978],-5.757749514694644,[71.6751999  71.08916013 70.93188607 73.22701674],71.73081571182772,3106.47797
30.2,33.31931,31.071777,12.03,-1.6027011,[-6.20248753 -6.28080976 -6.17289159 -5.31399747],-5.992546590622503,[71.53628136 71.74122567 71.50971526 74.13683235],72.23101366180143,2731.2385
30.6,33.319668,31.071777,12.031,-1.0041966,[-6.13476722 -6.0245554  -6.30376002 -5.25273612],-5.928954689500567,[70.7605992  70.93655878 71.22964311 73.60323581],71.63250922269015,2848.747
31.0,33.322197,31.071777,12.038,-1.1684734,[-6.50832226 -6.52147933 -6.29535256 -5.54711997],-6.218068530693003,[71.14742815 71.24139577 71.13909627 73.65922369],71.7967859711143,3103.29785
31.4,33.324726,31.071777,12.045,-1.6077236,[-6.33771075 -6.37824319 -6.47976336 -5.59825402],-6.198492829349416,[71.77164652 71.41583125 71.61378794 74.14287914],72.2360362154966,3122.2972
31.8,33.32934,31.067415,12.069,-2.0560384,[-7.12155133 -6.96604387 -7.45749153 -6.19904113],-6.936031964392444,[72.07464739 71.75865146 72.41175351 74.49235149],72.68435096280871,3701.93636
32.2,33.33224,31.067415,12.077,-2.2264404,[-7.23282372 -7.57335897 -6.27638431],-7.027522335211731,[72.14485686 72.11982716 74.29957532],72.85475311520409,3201.52835
32.6,33.33514,31.067415,12.085,-1.5363448,[-7.25193529 -7.12287918 -7.31647871 -5.89770099],-6.897248541786507,[71.89022462 71.46495558 71.40273207 73.90071723],72.16465737327508,3143.81635
33.0,33.332603,31.067415,12.078,-1.330219,[-7.33457918 -7.15949297 -6.46709806 -5.82229832],-6.695867134999175,[71.35967477 71.53907075 71.35743812 73.57794287],71.95853162645638,3408.88281
33.4,33.33369,31.067415,12.081,0.1577336,[-6.10516121 -5.91814298 -5.91132177 -5.03822487],-5.743212704107642,[69.81823294 69.81178455 69.86896042 72.3833381 ],70.47057900132603,3303.98032
33.8,33.33514,31.067415,12.085,-2.063804,[-8.12741525 -7.7804628  -7.73069716 -6.73877962],-7.59433870840882,[72.2848527  71.91735436 72.22069685 74.34556238],72.69211657460264,3072.5416
34.2,33.342106,31.071777,12.093,-0.010166216,[-6.23463668 -6.19369995 -6.20103579 -5.21614941],-5.961380458513528,[70.1485368  69.94215613 69.90609265 72.5571297 ],70.63847882045286,3651.639032
34.6,33.34247,31.071777,12.094,-0.07367979,[-6.37783777 -6.21368369 -6.24779964 -5.27814048],-6.029365393684971,[70.18552785 70.040595   69.98608544 72.59576129],70.70199239517355,3452.72777
35.0,33.342106,31.071777,12.093,0.05635404,[-6.1694252  -6.20488333 -6.22802049 -5.33156266],-5.983472918554934,[70.13767216 69.89449851 69.86512927 72.39053432],70.57195856485609,3615.1987777
35.4,33.34138,31.071777,12.091,-1.2668841,[-7.19271344 -7.10333961 -7.08912704 -6.12806588],-6.87831149331919,[71.19311017 71.332804   71.28582448 73.76904829],71.89519673504518,3478.43547
35.8,33.34145,31.093199,12.036,-1.0770156,[-8.2276077  -6.00855652 -6.01697793 -5.26426714],-6.379352321317151,[74.14367245 70.15061063 70.13158341 72.39544671],71.70532830080123,3502.01683
36.2,33.266132,31.115105,11.768,-1.6487329,[-7.1289446  -6.94828293 -7.07011184 -6.06110833],-6.802111923715106,[71.52725873 71.66262814 71.89107696 74.02721799],72.2770454551039,2924.11505
36.6,33.1649,31.111677,11.488,-1.3176113,[-7.17813438 -6.97912105 -6.03129552],-6.729516980793345,[71.22013109 71.14992912 73.46771154],71.94592391772015,3393.41548
37.0,32.821827,31.071218,10.576,-2.3567312,[-6.49200163 -6.96555746 -6.91672581 -6.13077896],-6.626265964684807,[72.54858339 72.50133529 72.40967881 74.48057792],72.98504385105767,3704.752045
37.4,32.61947,31.050758,9.994,-2.2589595,[-4.92686032 -5.4201007  -5.44830276 -4.84116106],-5.159106211447737,[72.40833985 72.59226952 72.54420688 74.00427229],72.887272133416,3933.3115
37.8,32.233406,31.025875,8.74,-2.802371,[-6.64726361 -6.43299174 -6.36345633 -5.49815796],-6.2354674100997,[72.81936587 72.83903803 72.74640099 75.31792957],73.4306836143486,3602.498787
38.2,31.886147,31.017014,7.394,-0.22653976,[-6.96502124 -6.62897416 -6.61179042 -5.58426513],-6.44751273935678,[70.08903735 70.2246711  70.24134462 72.86435638],70.85485235965561,3389.73094
38.6,31.745714,31.020885,6.745,-8.28649,[-7.41326979 -7.146993   -7.19507275 -5.61871524],-6.843512695825572,[75.08111871 78.82347743 78.82446006 82.93015433],78.91480263260661,2513.6854000000003
39.0,31.511284,31.028648,5.494,0.7931854,[-6.61837982 -6.21514493 -6.33806215 -5.34648337],-6.129517567648289,[69.25410862 69.15586983 69.1147859  71.81574433],69.83512717010713,3466.14731
39.4,31.338793,31.044739,4.283,-0.15708835,[-6.94406564 -6.73266826 -6.73482489 -5.59071401],-6.500568199733177,[70.05775393 70.08696787 70.05627954 72.9406025 ],70.78540096065933,3121.06284
39.8,31.266672,31.048643,3.686,0.41258848,[-6.27203275 -5.67329823 -5.67429026 -4.82751672],-5.611784488504797,[69.56177567 69.70391982 69.63606961 71.96113137],70.2157241190448,3266.19638
40.2,31.163137,31.06478,2.474,-2.616379,[-5.73893608 -5.85644628 -5.70132366 -4.98781256],-5.571129646053991,[72.08288427 72.80064714 72.91224556 75.18298941],73.24469159329969,3079.65753
40.6,31.1193,31.064322,1.849,-1.761042,[-6.38565629 -6.79019939 -6.87033617 -5.56043955],-6.401657849584222,[71.74784282 71.62783726 71.53466186 74.64707656],72.38935462514821,3291.62122
41.0,31.077969,31.072195,0.599,-2.49188,[-6.85807048 -6.57143547 -6.55784262 -5.47610593],-6.365863628160007,[72.16759267 72.50735346 72.46326054 75.34256348],73.12019253758294,3210.44305
41.4,31.08315,31.076143,0.66,-0.90695655,[-7.55894795 -7.25929283 -7.25314197 -6.30594828],-7.094332760164832,[71.16563527 70.89012649 70.86246608 73.22284884],71.53526917092229,3450.23566
41.8,31.115002,31.088415,1.286,-0.92227995,[-5.2356466  -5.68685837 -5.64164728 -5.03045651],-5.398652190910656,[71.28342958 71.11868356 71.06096435 72.73929286],71.55059258477503,3791.67006
42.2,31.199158,31.096733,2.526,-0.21184625,[-7.17671581 -7.56030697 -7.58742032 -6.56698119],-7.222856071840311,[70.27996557 70.23796747 70.19933292 72.64336945],70.84015885483228,3765.89465
42.6,31.29597,31.067825,3.772,1.5934861,[-6.2629652  -5.99462661 -5.98619434 -5.1920662 ],-5.858963086950615,[68.47447283 68.44972092 68.46653468 70.74857784],69.03482656697317,3115.37125
43.0,31.351486,31.043316,4.385,2.1372392,[-6.52186751 -6.08119995 -6.06701765 -5.28990197],-5.989996769487645,[67.94798986 67.92322761 67.93978661 70.15328984],68.491073480973,3296.27597
43.4,31.511175,31.006145,5.619,1.2830734,[-5.77644453 -5.99694827 -5.99621713 -5.15652504],-5.731533742354455,[68.89485509 68.70507744 68.70763863 71.07338565],69.34523920285825,3349.37515
43.8,31.614645,30.99392,6.234,1.6812989,[-5.69805518 -5.69368207 -5.70666504 -4.88776702],-5.496542324801883,[68.376049   68.29879047 68.32524209 70.78797333],68.94701372076653,3304.51083
44.2,31.855026,30.965096,7.477,0.30250818,[-6.50548416 -5.95804251 -6.02983819 -5.24907966],-5.935611130175398,[69.66665507 69.84716481 69.84603048 71.94336734],70.32580442349487,3939.5579
44.6,32.01104,30.965096,8.116,0.88323027,[-5.65422806 -5.47240779 -5.48885691 -4.63581954],-5.312828074645988,[69.01689685 69.12968659 69.10673235 71.72701364],69.74508235965067,3237.19302
45.0,32.178986,30.965096,8.755,0.7100378,[-6.03953017 -5.78532232 -5.80910295 -4.90109263],-5.6337620175620895,[69.38216167 69.23067375 69.24180888 71.81845484],69.91827478355984,3356.4192199999998
45.4,32.564194,30.981705,10.028,1.1204414,[-8.21937954 -7.56958222 -7.42874474 -6.556416  ],-7.443530625092144,[68.84102391 68.91019189 68.8866635  71.39360516],69.5078711177517,3703.46248
45.8,32.99483,30.99001,11.326,-0.09055046,[-6.26727803 -6.25405715 -6.30510736 -5.35451157],-6.045238528192488,[70.12733629 70.01303343 70.050002   72.68508055],70.71886306723252,3245.2722
46.2,33.22879,30.998316,11.969,1.1487831,[-7.09647845 -7.44684252 -7.3474198  -6.39239536],-7.070784033887215,[68.80882027 68.89174521 68.91773003 71.29982232],69.4795294587729,3455.89651
46.6,33.72215,31.023237,13.219,1.4837899,[-6.17693782 -5.83098105 -5.85519768 -5.08760082],-5.73767934517347,[68.6972806  68.55411465 68.51537476 70.81132057],69.14452264567268,3816.327
47.0,34.249832,31.04816,14.459,1.3567426,[-5.75510696 -5.45376224 -5.46454448 -4.69128905],-5.341175683709343,[68.71074056 68.65034692 68.66741475 71.05777777],69.27157000054805,3428.0804
47.4,34.52317,31.052082,15.087,1.6517777,[-6.31334235 -6.19271846 -6.22961068 -5.37060867],-6.026570037665666,[68.54945142 68.39142683 68.33504764 70.63021376],68.97653491021694,3615.5579324
47.8,35.093945,31.059942,16.336,0.32896858,[-6.10911146 -6.28386088 -6.32588184 -5.31114452],-6.007499673007022,[69.56910629 69.6055375  69.65480888 72.36792345],70.29934402983893,3303.12863
48.2,35.390263,31.06388,16.956,0.14615427,[-8.24606743 -7.65523862 -7.62828185 -6.75933414],-7.572230511995253,[69.79130939 69.84897788 69.81670108 72.47164497],70.48215833088018,3055.31946
48.6,36.008774,31.067825,18.205,0.82294923,[-8.38900604 -8.55536833 -7.44575604],-8.13004346972791,[68.91693541 68.95809444 71.54106026],69.80536337082218,3459.15016
49.0,36.64724,31.067415,19.438,0.21501656,[-7.19211218 -7.29024614 -7.20771156 -6.43313422],-7.030801025029576,[69.91116678 69.96948559 69.9262346  71.84629721],70.41329604481028,2964.1982
49.4,36.975624,31.063057,20.057,1.1593789,[-5.52785359 -5.96763121 -5.87035798 -5.41291411],-5.694689222052759,[68.90540921 69.16475813 69.27722444 70.52834299],69.46893369379674,3694.06597
49.8,37.660194,31.0587,21.299,1.4092555,[-6.89146678 -6.36420175 -6.39671414 -5.51595145],-6.292083529116685,[68.61266883 68.65157221 68.62494807 70.98703948],69.21905714945451,3114.56628
50.2,38.398033,31.0587,22.578,1.1386498,[-6.71065419 -6.28532493 -6.32808172 -5.4086171 ],-6.183169481916191,[68.92815251 68.90068185 68.85769955 71.27211721],69.48966277827842,3152.43848
50.6,38.764557,31.050379,23.207,0.48215982,[-7.27067172 -7.21076447 -7.26789808 -6.44076431],-7.047524645597377,[69.56905498 69.63403273 69.63985846 71.74166493],70.14615277494781,3435.83188
51.0,39.519096,31.054735,24.441,-5.6540704,[-7.6373982  -7.49735482 -7.57831245 -6.64823931],-7.340326196723355,[75.80956891 75.70895447 76.07115529 77.5398541 ],76.28238319374853,3451.4771
51.4,39.897354,31.054735,25.048,-4.92719,[-8.25386844 -8.1828652  -7.87166775 -6.71549673],-7.755974529253032,[74.85363316 74.52696085 74.53062024 78.31079498],75.5555023094501,2696.7071
51.8,40.69837,31.059095,26.3,-8.281958,[-8.2771494  -9.15434016 -8.0770953 ],-8.502861620714548,[79.82891125 78.18698025 78.71491842],78.91026997394772,4179.02966
52.2,41.52573,31.059095,27.563,-7.7890058,[-7.36780067 -8.55617509 -8.03505246 -7.62113424],-7.895040615012601,[78.16777618 78.38901493 78.11906958 78.99341314],78.41731845813614,3307.2551
52.6,41.9444,31.06346,28.185,-4.7863464,[-7.15309485 -6.64388014 -6.71814809 -6.15680161],-6.667981170790423,[74.77666759 75.38726122 74.33008591 77.16462174],75.41465911507512,2592.307
53.0,42.77527,31.072195,29.398,-7.031929,[-7.43378346 -7.8912303  -8.04949302 -7.42773378],-7.700560139264274,[77.55767118 76.57161838 77.29525728 79.21641959],77.66024160798797,3806.1020399999998
53.4,43.63849,31.076569,30.636,-9.407178,[-7.98252756 -7.91847227 -8.23318621 -7.00264946],-7.784208875215477,[79.76715328 78.7270179  78.66783059 82.97995975],80.0354903811754,3486.45667
53.8,44.082348,31.076569,31.265,-8.82119,[-8.78350033 -8.69904331 -8.93696656 -7.97725914],-8.599192332557521,[78.97415545 79.1886575  78.5961313  81.03906625],79.44950262463665,3473.16557
54.2,44.981148,31.076569,32.52,-7.7761526,[-10.21116407  -9.48690767  -8.55087598],-9.41631590577787,[77.52001638 77.36775816 80.32562116],78.40446523370373,3449.5264
54.6,45.445118,31.084885,33.151,-6.471839,[-6.99092864 -7.49742494 -7.93364475 -7.16452497],-7.396630824490877,[77.1655057  76.35464786 75.96900336 78.91144948],77.10015159887116,3447.59413
55.0,46.369713,31.088827,34.404,-3.1644282,[-6.22462296 -6.1243056  -6.33896865 -5.41767879],-6.026393999500003,[73.25182457 73.12934515 73.16694857 75.62284494],73.79274080874498,3299.1447
55.4,47.288895,31.08446,35.637,-2.7416072,[-7.71855455 -7.47554589 -7.46323694 -6.30033365],-7.239417756647896,[73.00486228 73.33774127 72.97880841 74.15826765],73.3699199015646,3723.45592
55.8,47.746674,31.080095,36.246,-2.102234,[-8.05298462 -7.74795205 -7.84842932 -6.94342785],-7.648198458959698,[72.27927262 72.20464733 71.99540954 74.4428562 ],72.73054642342807,2914.5016
56.2,48.709614,31.075735,37.509,-2.8058288,[-7.04629414 -6.48517599 -6.52276919 -5.59624779],-6.412621776075457,[73.12297188 73.04805618 72.80880865 74.75672876],73.43414136823247,2358.4921999999997
56.6,49.20139,31.071377,38.149,-2.5571926,[-6.99310657 -6.82158284 -6.58968114 -6.04029978],-6.61116758162878,[73.2953209  72.7330284  72.84942707 73.86424475],73.18550528329203,4497.0894
57.0,50.185783,31.075735,39.407,-2.3430462,[-6.27336517 -6.46660116 -6.08566027 -5.57202502],-6.0994129051904284,[72.35415007 72.46165761 72.64524831 74.42437964],72.97135890857433,3213.84854
57.4,51.179523,31.075735,40.665,-6.27967,[-7.58390912 -6.91453741 -6.75849552 -6.23437506],-6.872829278322113,[76.26322105 76.88127711 76.5861131  77.9013189 ],76.90798254043436,2956.438
57.8,51.681717,31.084055,41.289,-11.634013,[-9.60858733 -8.6725554  -8.90257288 -8.22836239],-8.85301949827944,[81.8297888  82.0692274  81.3292422  83.82104505],82.26232586020065,3263.96054
58.2,52.686462,31.075735,42.546,-12.279395,[-7.82403079 -8.33177012 -8.00639716 -7.65313806],-7.953834033871878,[82.86366795 83.50146925 82.71216896 82.55352511],82.90770781756758,3880.15857
58.6,53.65854,31.075735,43.744,-12.428904,[-7.52560711 -7.85822532 -7.73460737 -7.46839032],-7.646707531532545,[83.53690166 83.32973828 82.27373304 83.08849292],83.05721647580141,2479.2223
59.0,54.10294,31.075735,44.288,-13.402843,[-8.63326146 -9.25235306 -8.51598594],-8.800533490175065,[84.23351798 83.1820461  84.67790298],84.03115568796368,2942.9165000000003
59.4,54.885784,31.075735,45.241,-13.745275,[-9.93167611 -9.3329077  -9.81639722 -8.33167538],-9.353164100217173,[84.55003307 82.70836719 82.67516842 87.56077914],84.37358695410879,2646.1952
59.8,55.241585,31.075735,45.672,-15.910767,[-8.20281007 -8.56877641 -8.99784602 -8.23707956],-8.501628013355488,[85.89981817 86.49594184 86.01219746 87.74835897],86.53907911006553,6100.004
60.2,55.85946,31.067415,46.423,-15.761004,[-9.61887225 -8.77808215 -9.27646489 -8.34908239],-9.005625418933235,[86.74254336 85.79136506 85.99630668 87.02705162],86.38931668085849,1882.8501
60.6,56.11525,31.059095,46.736,-16.384245,[-10.64046173 -10.22153091 -10.9150545  -10.75424292],-10.632822514693528,[87.01637998 86.32219731 86.85792361 87.8537303 ],87.01255780039811,4806.9907
61.0,56.355335,31.059095,47.024,-6.263957,[-7.5575251  -7.8171332  -7.94967162 -7.64047681],-7.741201683239643,[76.84459239 76.48425921 76.55534642 77.68488139],76.89226985048032,3360.6833
61.4,56.78075,31.059095,47.533,-18.214262,[-11.47491283 -10.92251108  -9.85988669],-10.752436865716213,[88.65028969 87.5174452  90.35998831],88.84257440024915,1228.2824999999998
61.8,57.074905,31.059095,47.884,-17.701693,[-10.34580144 -10.85142637  -9.64998036  -8.71572776],-9.890733980748164,[87.88781271 87.26618566 88.20586965 89.96015649],88.33000612636572,1593.0363
62.2,57.17846,31.067415,48.002,-17.64236,[-10.46396682 -10.24511287 -11.66595447  -9.69143394],-10.516617023372298,[88.790627   87.75891907 88.48114771 88.05199937],88.27067328631432,4334.3646
62.6,57.26779,31.075735,48.103,-22.031189,[-10.79691964  -9.24117393  -9.47516929  -7.93212771],-9.36134764120138,[91.32323014 92.16938535 92.07529563 95.07009469],92.65950145254388,2985.42706
63.0,57.22597,31.088415,48.045,-18.256544,[-10.4638597  -10.16829649 -10.12877937  -9.67087373],-10.1079523237638,[89.55783212 87.88416973 87.51043193 90.58699552],88.88485732421472,4488.74426
63.4,57.18232,31.088415,47.993,-18.083221,[ -9.87027137 -10.18617456 -10.98587704  -9.7807146 ],-10.205759394342742,[88.23633588 88.23529411 88.39124432 89.98326484],88.71153478677869,2112.0107
63.8,57.12931,31.092777,47.927,-18.647022,[-11.40590666 -11.76926056 -11.18766821],-11.454278478028009,[89.13787366 88.56454771 90.12358524],89.27533553640886,3253.45752
64.2,57.12847,31.092777,47.926,-18.835535,[-10.79302845  -9.92241982 -11.57989079  -9.25427323],-10.387403070515772,[89.31565066 89.27514074 88.63518517 90.62941563],89.46384804748361,4939.786599999999
64.6,57.172104,31.092777,47.978,-17.279932,[-10.39819868 -10.05592392 -10.63144846  -9.25583081],-10.08535046555347,[88.40229968 87.76429352 86.80795991 88.65842287],87.90824399523706,3321.71307
65.0,57.215855,31.100697,48.025,-19.87539,[-11.99728648 -11.010308   -11.41898729],-11.475527258566196,[90.28587231 90.28082444 90.94441015],90.50370229937214,3326.36398
65.4,57.256042,31.157614,48.036,-18.576008,[-11.24921446 -12.52994748 -10.18539748],-11.32151980611858,[88.3840658  89.85927075 89.36962456],89.20432036983304,3338.14203
65.8,57.403244,31.467005,48.01,-16.8305,[-7.22911892 -6.9981277  -7.6290495  -6.63437547],-7.122667896156409,[87.84389433 86.24037419 86.75181916 88.99916412],87.45881294798812,3373.11661
66.2,57.53393,31.725973,47.996,-14.459862,[-9.59308662 -9.55868265],-9.575884632581833,[83.97250135 86.20384642],85.08817388783599,1093.6781999999998
66.6,57.97087,32.530807,47.983,-14.516142,[-9.19092337 -9.05324612 -8.16781793 -8.58230031],-8.748571933499216,[85.39887237 84.7931096  84.72826426 85.65757215],85.14445459472607,3347.6445
67.0,58.63398,33.646976,48.019,-13.09264,[-8.20579343 -8.25753007 -7.82047219 -7.65764968],-7.985361342787822,[83.96499807 83.29738439 82.61462333 85.00680588],83.7209529181877,2516.2249
67.4,59.029575,34.285507,48.052,-4.987629,[-5.99777559 -6.56477495 -6.46939548 -5.9842366 ],-6.2540456561495015,[75.64171994 75.24143668 75.28201955 76.29858921],75.61594134481045,2998.1318
67.8,59.87078,35.65374,48.097,-5.5087733,[-9.54942136 -8.92542518 -8.94897783 -7.97650301],-8.850081844371942,[75.79276532 75.48462151 75.30218101 77.96877531],76.13708579005855,3085.4881
68.2,60.303753,36.36156,48.108,-5.677645,[-7.49971669 -7.02795307 -7.1132124  -6.0650648 ],-6.926486740529766,[76.07514105 75.62312996 75.83561977 77.68994079],76.3059578950501,2833.9187
68.6,61.22371,37.871513,48.105,-2.9680684,[-6.89122545 -6.90491764 -6.82762961 -6.10098358],-6.681189072442537,[73.36379623 72.9324028  73.12740801 74.9619164 ],73.5963808586142,3041.2208
69.0,62.201843,39.44785,48.093,-1.4501519,[-8.64777115 -8.57109714 -8.51064879 -7.44828349],-8.294450142029426,[71.55193323 71.31411234 71.36139262 74.08641982],72.07846450439558,2738.8232
69.4,62.725407,40.268353,48.093,-0.22665109,[-6.14545236 -6.01795477 -6.098221   -5.39749044],-5.91477964035269,[70.21797179 70.36685286 70.32337784 72.51165229],70.85496369531789,2786.7896
69.8,63.825726,41.981205,48.076,-0.55193067,[-6.70216774 -6.76481749 -6.88949043 -6.11473102],-6.617801673127774,[70.82184437 70.63848222 70.56248877 72.69815774],71.18024327521913,3168.88724
70.2,64.39516,42.853195,48.066,-3.397046,[-7.40166486 -7.47395424 -7.38289676 -6.39212383],-7.162659924503249,[73.68286934 73.47451773 73.52098519 75.42306217],74.02535860798109,3486.64761
70.6,65.6276,44.698853,48.052,0.47372013,[-6.78522015 -6.62287313 -6.64312583 -5.56127541],-6.403123632013488,[69.49216295 69.46969821 69.51879623 72.13771249],70.15459246791929,3326.27356
71.0,66.92921,46.610535,48.031,0.031281523,[-6.22360123 -6.40147429 -6.32438059 -5.61087199],-6.140082021194068,[70.11068417 70.20747876 70.03794392 72.03201746],70.59703107952113,2892.4389
71.4,67.62712,47.61431,48.024,-3.8647516,[-7.55066497 -7.52227048 -7.70837626 -7.01125259],-7.448141072603393,[74.43748508 73.96788719 73.88040542 75.68647869],74.49306409859936,2804.122
71.8,69.09087,49.657818,48.038,-2.9593766,[-7.09788489 -7.59064711 -7.48644275 -6.86575636],-7.260182777121706,[73.12429628 72.9949492  72.97462652 75.25688465],73.58768916407891,2599.9555
72.2,70.62062,51.753937,48.05,-1.7200477,[-8.9899252  -7.87633455 -7.81397067 -7.01773435],-7.924491190865599,[72.04122294 71.70627456 71.79490772 73.8510361 ],72.34836033074022,3239.56387
72.6,71.3955,52.800926,48.056,-7.1341248,[-7.39063362 -7.14378673 -7.11773863 -5.55838346],-6.8026356099442085,[77.15306005 76.59361396 76.58227479 80.72080121],77.76243750198256,3197.30432
73.0,72.99177,54.95763,48.036,-0.5374006,[-6.20498693 -6.92281822 -6.97327677 -6.05576343],-6.539211339924056,[70.80001953 70.66534067 70.60045339 72.59703926],71.16571321318781,3329.97137
73.4,73.812126,56.0486,48.029,-1.0854697,[-8.47226444 -8.1564217  -8.06620607 -6.90333318],-7.899556348324384,[71.08506995 70.94819752 70.94471075 73.87715094],71.71378228872425,2754.51337
73.8,75.4792,58.23227,48.022,-0.77075654,[-6.66569944 -6.55388795 -6.44519002 -5.89564628],-6.39010592341017,[71.07896897 70.9978021  70.75933077 72.76017479],71.39906915603646,2626.5866
