time,dist,h_dist,v_dist,avgPower,snr,avgSnr,path_loss,avg_pl,used_freq
11.0,33.80534,31.597353,12.017,0.3904459,[-6.01453245 -5.85503111 -5.91326208 -5.11163945],-5.723616273144355,[69.6522256  69.60435138 69.61564281 72.07924707],70.2378667162064,3278.93448
11.400001,33.80534,31.597353,12.017,0.41032067,[-5.86125499 -5.80580078 -5.80807733 -4.93665561],-5.602947176774707,[69.51505145 69.60895532 69.58971176 72.15824918],70.21799192963978,3779.22824
11.8,33.80534,31.597353,12.017,0.4585709,[-5.78307382 -5.7223514  -5.71399465 -4.84381244],-5.515808079618116,[69.41161038 69.54530961 69.5651947  72.15685214],70.16974170768313,3383.57697
12.2,33.80534,31.597353,12.017,0.47508043,[-5.75915443 -5.78298507 -5.8218098  -4.99197438],-5.588980921757713,[69.46617823 69.55789504 69.51118906 72.07766634],70.15323216657984,3324.52966
12.6,33.80534,31.597353,12.017,0.62260497,[-5.75024725 -5.73941895 -5.80086759 -4.88877555],-5.5448273345940855,[69.3123332  69.40352166 69.34675355 71.96022204],70.00570761336729,3428.90385
13.0,33.80534,31.597353,12.017,0.5223144,[-5.66258795 -5.69740321 -5.72248584 -4.8713968 ],-5.488468450542497,[69.39115926 69.47879644 69.50392986 72.05010725],70.10599820027115,3464.38374
13.400001,33.80534,31.597353,12.017,0.6197949,[-5.63916544 -5.60969464 -5.63080381 -4.73514195],-5.403701461153459,[69.41565714 69.31255043 69.32523393 71.9806292 ],70.00851767524655,3653.35465
13.8,33.80534,31.597353,12.017,0.35549232,[-5.55504779 -5.69012885 -5.71914221 -4.84901217],-5.453332752574578,[69.5469424  69.6875585  69.62161422 72.23516598],70.27282027450977,3449.58966
14.2,33.80534,31.597353,12.017,0.3641362,[-5.8109305  -5.81364318 -5.87873569 -4.98619702],-5.622376600480694,[69.68066275 69.63085111 69.61883907 72.12635277],70.2641764256078,3670.21641
14.6,33.80534,31.597353,12.017,0.15755168,[-5.78805929 -5.99037743 -5.97050861 -5.08240683],-5.70783804188958,[69.8387133  69.88666208 69.80413788 72.35353046],70.47076092986785,3497.32621
15.0,33.80534,31.597353,12.017,-0.07756672,[-5.97846934 -6.22468506 -6.24899385 -5.35885306],-5.952750326415872,[70.03456837 70.16168598 70.07465754 72.55260541],70.70587932619124,3576.574318
15.400001,33.80534,31.597353,12.017,-0.083029784,[-8.42235023 -7.21547523 -7.21722191 -6.07404702],-7.232273594536963,[71.64304474 69.56891195 69.51106269 72.12235017],70.71134238781718,3824.6774
15.8,33.80534,31.597353,12.017,0.2576095,[-7.20842375 -7.51454547 -7.50510457 -6.47476822],-7.17571050214324,[69.91504035 69.72915786 69.65318344 72.18543088],70.37070313224216,3392.80714
16.2,33.80534,31.597353,12.017,0.8288413,[-6.82821585 -6.90308826 -6.88683759 -5.97119564],-6.647334334279153,[69.26848667 69.15096761 69.11137522 71.66705561],69.79947127786947,3376.08157
16.6,33.80534,31.597353,12.017,-0.9545579,[-9.9550474  -7.6687236  -7.5859318  -6.55586952],-7.941393079328821,[74.72528026 69.71634611 69.64739838 72.24245731],71.58287051571045,3258.0721
17.0,33.80534,31.597353,12.017,-0.18599094,[-7.91173756 -8.86455856 -8.65776065 -7.59080623],-8.256215749116766,[70.22053914 70.29469523 70.22024247 72.52173732],70.81430354161394,3345.50647
17.4,33.80534,31.597353,12.017,0.5403366,[-7.28789265 -6.97281687 -6.93391276 -5.99076161],-6.796345973923336,[70.31387146 69.16870709 69.11119802 71.75812732],70.0879759742914,3193.22742
17.8,33.80534,31.597353,12.017,-2.782753,[-9.88211858 -7.69100851 -7.47464506 -6.55083639],-7.899652136109491,[82.25236238 69.73364591 69.59323615 72.06501775],73.41106554889816,4487.65027
18.2,33.80534,31.597353,12.017,0.41085634,[-7.30187246 -6.96915101 -6.98359071 -5.99411059],-6.812181191305263,[70.45127455 69.33235354 69.29712993 71.789067  ],70.21745625484043,3485.91435
18.6,33.80534,31.597353,12.017,-2.2319305,[-10.18213231  -7.63768527  -7.24125659  -6.24099135],-7.825516379831895,[81.40182598 69.37787776 69.0386131  71.62265536],72.86024304872745,4287.8971
19.0,33.80534,31.597353,12.017,0.14209108,[-7.47832652 -7.38165052 -7.35047521 -6.35470506],-7.1412893266063895,[71.5108882  69.30710827 69.28000702 71.84688263],70.48622152918527,3440.9833
19.4,33.80534,31.597353,12.017,0.13627483,[-8.44451962 -8.55516866 -7.42753442],-8.142407563293283,[69.6905585  69.6261806  72.15937423],70.49203777730834,3363.6844
19.8,33.80534,31.597353,12.017,0.25655308,[-7.50412473 -7.63950466 -7.62191011 -6.58405576],-7.337398814627209,[70.75068277 69.44052151 69.4104764  71.88535741],70.37175952129684,3612.4807568
20.2,33.80534,31.597353,12.017,-0.18373494,[-9.24833745 -7.30977991 -7.28649895 -6.31640654],-7.540255712875365,[73.31703529 69.15665256 69.11352019 71.66098214],70.81204754298435,3597.632835
20.6,33.80534,31.597353,12.017,0.55594933,[-7.63836681 -7.61058335 -7.56077521 -6.57430271],-7.346007018634495,[69.57718154 69.41314027 69.37363506 71.92549625],70.07236328027348,3283.8789
21.0,33.80534,31.597353,12.017,-0.022196911,[-9.6134855  -8.92209995 -8.91021889 -7.8933745 ],-8.834794708855243,[70.11788053 69.98902317 69.963136   72.53199836],70.65050951551852,3547.3259
21.4,33.80534,31.597353,12.017,-0.15242848,[-9.24492732 -8.88415794 -8.99164982 -7.89431656],-8.753762911355977,[70.16052993 70.19335209 70.10952231 72.65956003],70.78074108875123,3617.8516445
