time,dist,h_dist,v_dist,avgPower,snr,avgSnr,path_loss,avg_pl,used_freq
45.8,33.338276,31.017933,12.22,-0.3018061,[-6.17554082 -5.75802497 -5.71067914 -4.83615822],-5.620100789986763,[70.29392079 70.28862918 70.32848035 72.80944446],70.93011869513028,3721.41037
46.2,33.33791,31.017933,12.219,-0.2964898,[-6.37904001 -5.90042203 -5.87169201 -4.96039094],-5.777886246277534,[70.34258118 70.23993743 70.24048525 72.87620581],70.92480241793913,3146.0391
46.6,33.33168,31.017933,12.202,-0.36161375,[-6.34200225 -5.94262417 -5.84900793 -4.94871382],-5.770587040704896,[70.39671504 70.3152397  70.32165859 72.92609213],70.98992636483703,3774.40208
47.0,33.331314,31.017933,12.201,-0.4221745,[-6.47702792 -5.96447389 -5.92910471 -5.0083496 ],-5.844739028844343,[70.46394253 70.35936265 70.36676104 73.01188224],71.0504871159082,3606.887794
47.4,33.321808,31.017933,12.175,-0.40595844,[-6.59002172 -6.05744511 -5.99874194 -5.07336123],-5.929892502265712,[70.37867044 70.35436407 70.36387177 73.04017793],71.03427105329695,3438.880905
47.8,33.311222,31.017933,12.146,-0.36430886,[-6.37851757 -5.95371213 -5.94951286 -5.00970351],-5.822861518213029,[70.42681707 70.32149956 70.30880257 72.91336666],70.9926214653558,3435.13408
48.2,33.308304,31.017933,12.138,-0.52850026,[-6.74121045 -6.25418313 -6.19461085 -5.26651807],-6.114130625488981,[70.4970691  70.45228707 70.56704853 73.11084667],71.15681284084285,3847.3014
48.6,33.30642,31.01356,12.144,-0.58630097,[-6.77559608 -6.26270457 -6.24102331 -5.27919306],-6.139629253764632,[70.5573011  70.50318298 70.52080903 73.27716111],71.2146135534706,3347.76825
49.0,33.309338,31.01356,12.152,-0.5291068,[-6.63128616 -6.30727113 -6.22478654 -5.31418782],-6.119382912901631,[70.48973516 70.54094304 70.49244241 73.1065569 ],71.15741937716784,3161.71436
49.4,33.318153,31.017933,12.165,-0.59992164,[-6.90046302 -6.3593852  -6.41610801 -5.40569855],-6.270413697563161,[70.60353583 70.55077792 70.53949047 73.21913266],71.22823421868748,3140.6933
49.8,33.323635,31.017933,12.18,-0.5679357,[-7.07133022 -6.59388901 -6.55348108 -5.59285815],-6.452889616003141,[70.51457113 70.49002385 70.54607637 73.23432189],71.19624830828447,3589.709526
50.2,33.325462,31.017933,12.185,-0.57109845,[-7.17908045 -6.74297888 -6.68103713 -5.68762577],-6.572680556157487,[70.48551842 70.54566659 70.59843417 73.16802507],71.19941106525798,3370.4493
50.6,33.328022,31.017933,12.192,-0.5358876,[-7.22419698 -6.6965678  -6.66662182 -5.71760573],-6.576248081521408,[70.48822064 70.5188096  70.5302775  73.119493  ],71.16420018647264,3550.3527975
51.0,33.33058,31.017933,12.199,-0.767786,[-7.3524538  -6.86843026 -6.84575377 -5.8093428 ],-6.718995160013472,[70.69143196 70.68688757 70.72430746 73.48176744],71.39609860762862,3293.35095
51.4,33.33351,31.017933,12.207,-0.6506044,[-7.32532307 -6.89861977 -6.92192646 -5.88815996],-6.758507313672093,[70.54125581 70.64016485 70.67632623 73.2579212 ],71.27891702437887,3537.031164
51.8,33.336075,31.017933,12.214,-0.6530135,[-7.58846139 -7.12562483 -7.14981627 -6.06483518],-6.982184417986903,[70.58104411 70.59658133 70.62611502 73.32156408],71.28132613363653,3153.63934
52.2,33.339375,31.017933,12.223,-0.7443312,[-7.82895464 -7.33007794 -7.30359795 -6.17158476],-7.158553820788859,[70.67431721 70.65613581 70.73518172 73.42494033],71.37264376532198,3443.69359
52.6,33.33461,31.017933,12.21,-0.64369655,[-8.02174939 -7.56335772 -7.56513362 -6.41609937],-7.391585024725094,[70.57795499 70.618445   70.65370792 73.23792865],71.27200913983052,3244.98752
53.0,33.32583,31.017933,12.186,-0.6515481,[-8.09569027 -7.5847686  -7.50012021 -6.49298327],-7.418390588068151,[70.62041165 70.5926892  70.61444612 73.29189574],71.27986067747204,3268.9377
53.4,33.321075,31.017933,12.173,-0.55974585,[-8.21072861 -7.75073289 -7.74589354 -6.62261252],-7.582491888672292,[70.5137978  70.54120102 70.5404021  73.15683295],71.1880584660131,3857.96024
53.8,33.321808,31.017933,12.175,-0.64464974,[-8.54803157 -8.13086397 -8.07106162 -6.96611836],-7.929018878524119,[70.5200893  70.59810737 70.65138038 73.32227238],71.27296235676798,3334.26913
54.2,33.314083,31.01356,12.165,-0.5078085,[-8.39115167 -8.00783085 -7.92241987 -6.90184755],-7.80581248532609,[70.43198769 70.45815208 70.48595937 73.16838521],71.1361210883247,3460.52
54.6,33.312622,31.01356,12.161,-0.68787235,[-9.10320796 -8.43021545 -8.38492151 -7.31174225],-8.307521791623326,[70.63235817 70.6099947  70.66747139 73.35491557],71.31618495543864,3507.271606
55.0,33.309338,31.01356,12.152,-0.4070153,[-8.41426601 -8.23958152 -8.25491926 -7.13968646],-8.012113315748248,[70.25724199 70.42899198 70.4300141  73.02506349],71.03532789025431,3524.672356
55.4,33.304962,31.01356,12.14,-0.518165,[-8.7926595  -8.51232779 -8.39438981 -7.22128022],-8.230164332241834,[70.35562778 70.47533526 70.49084796 73.26409945],71.14647761027084,3652.927086
55.8,33.306057,31.01356,12.143,-0.61137867,[-8.83741232 -8.51584723 -8.53843938 -7.40268557],-8.323596127132236,[70.529139   70.61353395 70.55671864 73.25937344],71.23969125612604,3342.12988
56.2,33.309704,31.01356,12.153,-0.5320056,[-9.12971317 -8.85981582 -8.809966   -7.65552008],-8.61375376822213,[70.44174239 70.48087308 70.5063977  73.21225976],71.1603182303308,3124.97845
56.6,33.30861,31.01356,12.15,-0.4562836,[-9.05449626 -8.09030225 -8.16151063 -7.12004546],-8.106588651420378,[70.25920103 70.44966688 70.44704362 73.18247327],71.08459619757956,3482.7044
57.0,33.309704,31.01356,12.153,-0.43171963,[-9.21728363 -8.34542317 -8.56438973 -7.4228054 ],-8.38747548052652,[70.33480186 70.45014708 70.39730904 73.05787091],71.06003222224051,3779.36101
57.4,33.31481,31.01356,12.167,-0.25835633,[-8.99973666 -8.08772541 -8.19236929 -7.15339516],-8.108306629704346,[70.20334775 70.25039055 70.26138374 72.83155369],70.88666893137363,3512.392845
57.8,33.316273,31.01356,12.171,-0.12355153,[-8.514315   -7.93621827 -7.9589522  -6.85957212],-7.817264396499616,[70.06014376 70.07946729 70.10239384 72.76545164],70.7518641338772,3458.26122
58.2,33.311893,31.01356,12.159,-0.71306497,[-7.91882243 -7.8805406  -6.81701917],-7.538794067382881,[70.41228    70.41373291 73.19811981],71.34137757724982,3477.77868
58.6,33.30897,31.01356,12.151,-0.1724217,[-8.16723313 -7.47567913 -7.4611231  -6.493126  ],-7.399290340117539,[70.04848979 70.12318402 70.16871733 72.86254603],70.80073429310775,3564.064706944
59.0,33.310432,31.01356,12.155,-0.07531012,[-7.75729305 -7.33244571 -7.35098177 -6.28387246],-7.1811482466273056,[69.99133177 70.01313543 70.06741777 72.74260592],70.70362272155833,4037.37805
59.4,33.313717,31.01356,12.164,-0.18365443,[-7.77707672 -7.34844995 -7.35920114 -6.28608028],-7.19270202047582,[70.10015615 70.20998865 70.14029052 72.79743278],70.811967025459,3272.86603
59.8,33.31998,31.017933,12.17,0.0001924017,[-7.72676496 -7.06500972 -7.02016253 -6.01753941],-6.957369155940028,[69.91540036 69.98839489 69.96879368 72.63989189],70.62812020284527,3439.28954
60.2,33.318886,31.017933,12.167,-0.026006632,[-7.69931854 -7.12722861 -7.11270711 -6.07963001],-7.004721067682455,[69.84939278 70.01433763 70.00626381 72.74728273],70.65431923676269,3502.697895
60.6,33.329548,31.026249,12.175,0.029305076,[-7.38628726 -6.67743967 -6.63949851 -5.69700804],-6.60005836881623,[69.83778774 69.91635541 69.97016727 72.67171969],70.59900752901598,3526.413807
61.0,33.329914,31.026249,12.176,0.08300269,[-7.27658319 -6.60034286 -6.53955549 -5.60217319],-6.504663682108705,[69.83836712 69.89871519 69.87660878 72.56754858],70.54530991569266,3416.51924
61.4,33.32736,31.026249,12.169,0.03203049,[-7.11081509 -6.61629546 -6.73370227 -5.77415986],-6.558743169625574,[69.89220618 69.96068955 69.9292121  72.60302064],70.59628211631846,3522.33028
61.8,33.329914,31.026249,12.176,0.15941668,[-7.20344547 -6.56704088 -6.51483439 -5.59227044],-6.469397794077974,[69.76893777 69.81336962 69.81645193 72.47682438],70.46889592535359,3235.0978999999998
62.2,33.330276,31.026249,12.177,0.18271369,[-6.98824328 -6.42337604 -6.36599098 -5.37395314],-6.287890859445392,[69.74636264 69.7998452  69.80376293 72.43242491],70.4455989174356,3897.62582
62.6,33.32736,31.026249,12.169,0.22400688,[-6.72679774 -6.10268199 -6.05051842 -5.12659845],-6.001649149146944,[69.77742202 69.72193167 69.74896425 72.36890499],70.40430573393512,3436.3687
63.0,33.325165,31.026249,12.163,0.31457224,[-6.55453744 -6.00531186 -5.99825614 -5.03501597],-5.898280353024148,[69.64051707 69.67685985 69.65889907 72.2786855 ],70.31374037069625,3234.80237
63.4,33.33546,31.034563,12.17,0.38260236,[-6.59943557 -6.01290396 -5.94211467 -5.10205692],-5.914127782260097,[69.65557434 69.61203313 69.58902444 72.126209  ],70.24571022803403,3327.62656
63.8,33.34167,31.034563,12.187,0.42919132,[-6.64642634 -5.98694479 -6.01478708 -5.13844035],-5.946649641530538,[69.65144915 69.52354092 69.48545463 72.13604045],70.19912128806227,3042.1211
64.2,33.344963,31.034563,12.196,0.3917236,[-6.50856621 -5.97796302 -5.98175047 -5.11457616],-5.895713962531623,[69.65146833 69.5784805  69.56958838 72.14681876],70.23658899311943,3420.15533
64.6,33.35082,31.034563,12.212,0.5579797,[-6.52448896 -5.92615716 -5.86414114 -5.03004639],-5.8362084125078,[69.46006962 69.42679447 69.37959799 72.01486958],70.07033291563026,3196.4649
65.0,33.35631,31.034563,12.227,0.42514288,[-6.42123908 -5.86262906 -5.88785608 -4.99355369],-5.791319477429873,[69.59136841 69.57115114 69.5017014  72.14845798],70.20316973368861,3481.09331
65.4,33.358513,31.034563,12.233,0.5608481,[-6.24229309 -5.66725649 -5.66727094 -4.7591999 ],-5.5840051031158255,[69.4748332  69.45609273 69.36224931 71.97668261],70.06746446338043,3673.03435
65.8,33.357048,31.034563,12.229,0.46190485,[-6.20978459 -5.70315707 -5.75472575 -4.84221364],-5.627470263704735,[69.58203605 69.4951852  69.49519563 72.09321409],70.16640774202294,3694.2302
66.2,33.359245,31.034563,12.235,0.503827,[-6.31249256 -5.66117345 -5.69313669 -4.83523197],-5.625508666827475,[69.52859747 69.48738412 69.45134046 72.03062035],70.12448560026526,3394.8859
66.6,33.35888,31.034563,12.234,0.49315056,[-6.23701042 -5.61195769 -5.62188657 -4.70607979],-5.544233618647317,[69.57513882 69.47550937 69.42870898 72.06129103],70.1351620505851,3512.826588
67.0,33.360348,31.034563,12.238,0.37945536,[-6.13285352 -5.58889695 -5.55905402 -4.70776609],-5.497142645102689,[69.68297553 69.58281334 69.56032222 72.16931785],70.24885723441238,3373.26991
67.4,33.360348,31.034563,12.238,0.5503756,[-6.24125456 -5.60885128 -5.58354352 -4.72314906],-5.539199606051697,[69.5986676  69.3814869  69.35733873 71.97425476],70.07793699867285,3375.03163
67.8,33.360348,31.034563,12.238,0.36286974,[-6.12444593 -5.56625486 -5.56500371 -4.72079838],-5.494125721081623,[69.70643942 69.62742405 69.60380683 72.12410117],70.26544286788143,3433.45946
68.2,33.35778,31.034563,12.231,0.38104525,[-6.00880304 -5.48384126 -5.44437045 -4.56712405],-5.376034701238038,[69.70822541 69.57921748 69.54084241 72.16078407],70.24726734179707,3640.22745
68.6,33.359245,31.034563,12.235,0.44343767,[-5.88828781 -5.40760783 -5.3648231  -4.51390675],-5.293656374183392,[69.6637815  69.52583471 69.46172977 72.08815373],70.18487492885923,3455.21714
69.0,33.358147,31.034563,12.232,0.47517878,[-5.98913159 -5.3863638  -5.39189474 -4.55610324],-5.330873341819903,[69.5938213  69.52832294 69.45582794 72.03456314],70.15313382912521,3001.88574
69.4,33.351917,31.034563,12.215,0.39597479,[-5.88245903 -5.38832903 -5.36991687 -4.56596398],-5.301667226365522,[69.71522152 69.59903522 69.54600239 72.0690921 ],70.23233780641922,3236.09723
69.8,33.347523,31.034563,12.203,0.5602698,[-5.9000394  -5.37400292 -5.33858807 -4.52213472],-5.283691276102805,[69.67371095 69.36734196 69.32686178 71.90425657],70.06804281124275,3236.11487
70.2,33.339478,31.034563,12.181,0.43416503,[-5.8432684  -5.3808561  -5.32865684 -4.56425467],-5.27925900302138,[69.72137076 69.54179595 69.46674378 72.04667977],70.19414756294644,3575.950783
70.6,33.336193,31.034563,12.172,0.45227945,[-5.76983818 -5.29522684 -5.26548866 -4.42990132],-5.190113752474264,[69.62139772 69.53325031 69.5002787  72.04920594],70.17603316752565,3307.4599
71.0,33.324802,31.026249,12.162,0.40051615,[-5.84947769 -5.31338134 -5.29049669 -4.45010575],-5.225865367299074,[69.66270309 69.58783905 69.51843255 72.14221115],70.22779645889173,3428.82185
71.4,33.331814,31.034563,12.16,0.5208495,[-5.79731767 -5.29550209 -5.27674051 -4.48525298],-5.213703312070277,[69.64000083 69.45285213 69.37061006 71.96638936],70.1074630934497,3326.6797500000002
71.8,33.332542,31.034563,12.162,0.33890146,[-5.86751457 -5.35784343 -5.37469475 -4.5473512 ],-5.286850987176234,[69.82371218 69.5949152  69.55635484 72.1826623 ],70.28941113094992,3333.67188
72.2,33.326992,31.026249,12.168,0.38559815,[-5.8168892  -5.35816648 -5.32570046 -4.4575489 ],-5.239576257992741,[69.74953257 69.56393928 69.5049846  72.1524014 ],70.24271446075286,3297.94757
72.6,33.33503,31.026249,12.19,0.34355888,[-5.84065103 -5.34329794 -5.30113378 -4.49573083],-5.2452033950374215,[69.71289109 69.66952718 69.56904492 72.18755168],70.28475371850742,3538.828226
73.0,33.34052,31.026249,12.205,0.30460247,[-5.90458974 -5.41851187 -5.38811286 -4.56424869],-5.318865788562695,[69.824612   69.67540176 69.62227608 72.17255074],70.32371014481431,3333.19838
73.4,33.34235,31.026249,12.21,0.1813117,[-5.80520927 -5.34439876 -5.36799298 -4.50167578],-5.254819196940895,[69.95357346 69.75208353 69.72262892 72.35971774],70.44700091173614,3882.02893
73.8,33.340153,31.026249,12.204,0.3090733,[-5.78066011 -5.34450227 -5.30472854 -4.45816224],-5.222013290534533,[69.82646582 69.65714122 69.58209624 72.21125393],70.31923930334544,3640.24272
74.2,33.337955,31.026249,12.198,0.12852901,[-5.88578666 -5.39534118 -5.35775436 -4.53756685],-5.294112262184731,[70.02203264 69.79487073 69.76462701 72.41760398],70.49978359063826,3478.36289
74.6,33.336494,31.026249,12.194,0.23755008,[-5.81990345 -5.32968857 -5.33523887 -4.47869044],-5.240880333754395,[69.84426075 69.7442327  69.71769122 72.25686541],70.39076251966067,3217.45074
75.0,33.336494,31.026249,12.194,0.3029864,[-5.93945875 -5.42038114 -5.44085156 -4.57179957],-5.343122755076975,[69.8583144  69.65084177 69.59066332 72.20148531],70.32532620001705,3380.53593
75.4,33.333935,31.026249,12.187,0.12943341,[-5.83923209 -5.32206033 -5.29044292 -4.43259041],-5.221081437752705,[69.95052749 69.82735852 69.79320428 72.42442648],70.49887919168364,3263.3756
75.8,33.33174,31.026249,12.181,0.012146341,[-5.89377826 -5.41164527 -5.40265157 -4.60399872],-5.328018455672456,[70.1160987  69.92568441 69.91394686 72.50893509],70.61616626355868,3310.7086
76.2,33.330643,31.026249,12.178,0.087979056,[-5.90691008 -5.42233402 -5.40487196 -4.54297773],-5.319273447984104,[69.96366676 69.88920454 69.87721082 72.43125209],70.54033354947063,3454.9623
76.6,33.329548,31.026249,12.175,0.115820915,[-5.98475365 -5.50549465 -5.45822816 -4.59156659],-5.385010761827059,[69.94148823 69.85782331 69.85361097 72.39704424],70.51249169120405,3427.6399
77.0,33.330643,31.026249,12.178,-0.02517509,[-6.02881219 -5.49850961 -5.46457229 -4.58000848],-5.392975642155892,[70.11413974 70.00410527 69.9451749  72.55053086],70.65348769518909,2929.86804
77.4,33.334297,31.026249,12.188,-0.050991565,[-6.05720753 -5.50448589 -5.47029214 -4.61283869],-5.411206065222187,[70.08126156 70.01155715 69.99046991 72.63392805],70.67930416821082,3113.71582
77.8,33.33832,31.026249,12.199,-0.05459089,[-6.11390444 -5.61885686 -5.60209747 -4.70287728],-5.509434011362575,[70.09133544 70.02789407 69.9742079  72.63817656],70.6829034910576,3368.05652
78.2,33.338688,31.026249,12.2,-0.10314113,[-6.05660546 -5.54928169 -5.51044839 -4.63609463],-5.43810754211173,[70.2150414  70.04163239 70.0181433  72.65099783],70.73145373126633,3426.8983200000002
78.6,33.34789,31.034563,12.204,-0.15860823,[-6.12067976 -5.67009144 -5.6613234  -4.71414756],-5.541560541959113,[70.18448659 70.1228559  70.14671028 72.69363054],70.78692082923723,3190.5779
79.0,33.34862,31.034563,12.206,-0.22114736,[-6.20087771 -5.68293406 -5.65166006 -4.74990199],-5.571343454270577,[70.23192596 70.22348118 70.20055031 72.74188241],70.84945996490106,3365.71371
79.4,33.34606,31.034563,12.199,-0.28095883,[-6.22121901 -5.75810792 -5.75665608 -4.83824742],-5.643557607204096,[70.30100619 70.25314951 70.25126622 72.83166384],70.90927143871289,3591.91614
79.8,33.342403,31.034563,12.189,-0.37949592,[-6.28175365 -5.78258782 -5.71222173 -4.84628027],-5.655710867498536,[70.46287695 70.29671381 70.30092779 72.97071551],71.00780851522838,3960.78943
80.2,33.34021,31.034563,12.183,-0.4018812,[-6.26044031 -5.78355496 -5.75805836 -4.90313191],-5.676296387474107,[70.48070522 70.31860484 70.35236775 72.96909733],71.03019378566515,3741.89919
80.6,33.337654,31.034563,12.176,-0.25679588,[-6.28487636 -5.86249558 -5.85661732 -4.94040933],-5.736099644686023,[70.28945068 70.24631195 70.24906126 72.75561002],70.88510847775805,3371.80745
81.0,33.334003,31.034563,12.166,-0.41257337,[-6.29114277 -5.88185468 -5.85688114 -4.96331002],-5.748297153450929,[70.43560357 70.41220078 70.38909342 72.92664611],71.04088596729352,3419.53452
81.4,33.334366,31.034563,12.167,-0.393798,[-6.51867247 -6.08952009 -6.04202431 -5.14630224],-5.949129777520407,[70.37806901 70.37476226 70.34651368 72.98909745],71.02211059964908,3022.18567
81.8,33.33327,31.034563,12.164,-0.6101504,[-6.62779704 -6.12075709 -6.09059333 -5.19807153],-6.009304747156895,[70.5927918  70.54275258 70.55512977 73.26317795],71.23846302448962,3004.52155
82.2,33.332176,31.034563,12.161,-0.5090248,[-6.59132558 -6.16805793 -6.09229944 -5.14675073],-5.999608420649377,[70.4883219  70.4953161  70.50866428 73.05704725],71.1373373848778,3465.72135
82.6,33.33108,31.034563,12.158,-0.40876606,[-6.56104697 -6.15325173 -6.12997947 -5.21959078],-6.015967240209588,[70.40967805 70.39037118 70.36443714 72.98382827],71.0370786601743,3757.58864
83.0,33.329987,31.034563,12.155,-0.49901664,[-6.57498646 -6.19282587 -6.17729492 -5.25073914],-6.048961596495442,[70.5939077  70.42538589 70.43231288 73.0577105 ],71.12732924249106,3601.53748
83.4,33.33546,31.034563,12.17,-0.54586244,[-6.84867568 -6.42678512 -6.40917725 -5.39182237],-6.269115102130036,[70.50000338 70.53876451 70.53194252 73.12598979],71.17417504960217,3615.623554
83.8,33.33546,31.034563,12.17,-0.58044726,[-6.82358163 -6.37468588 -6.42621215 -5.41270442],-6.259296018049785,[70.55326838 70.55524491 70.57209924 73.15442681],71.20875983722972,3580.738874
84.2,33.33072,31.034563,12.157,-0.5335099,[-6.86486882 -6.45387523 -6.45667019 -5.46935363],-6.311191970906594,[70.55666269 70.48009859 70.48988862 73.12064005],71.16182248957999,3126.10464
84.6,33.329624,31.034563,12.154,-0.577902,[-7.00237717 -6.61834623 -6.6014969  -5.59958808],-6.45545209571623,[70.49823325 70.53708655 70.57880828 73.21073042],71.20621462722795,3582.704542
85.0,33.33327,31.034563,12.164,-0.6355882,[-7.07923664 -6.63146132 -6.62812574 -5.61375642],-6.488145028723333,[70.61188717 70.56212731 70.62741731 73.25417158],71.26390084292896,3569.1998134
85.4,33.34277,31.034563,12.19,-0.712964,[-7.19645224 -6.68030853 -6.68219554 -5.64951332],-6.552117404766863,[70.68959743 70.66423159 70.62222889 73.38904842],71.34127658202934,3557.0295844
85.8,33.346424,31.034563,12.2,-0.7036188,[-7.28694747 -6.83189658 -6.77986589 -5.77644709],-6.668789258168246,[70.62984473 70.68267341 70.67421385 73.34099378],71.33193144252223,3276.17474
86.2,33.344555,31.030191,12.206,-0.7232972,[-7.25968745 -6.87300548 -6.82632684 -5.80684168],-6.691465361698258,[70.714938   70.68694664 70.73147799 73.27307646],71.35160977169386,3553.65952
86.6,33.344917,31.030191,12.207,-0.692197,[-7.38268567 -6.95255359 -6.93728702 -5.91882937],-6.797838910893634,[70.66073668 70.63773314 70.6856269  73.29794186],71.32050964517134,3197.22958
87.0,33.343822,31.030191,12.204,-0.60414195,[-7.33365509 -6.91906997 -6.87746705 -5.90942231],-6.759903605243524,[70.56114738 70.54169831 70.5576236  73.26934898],71.23245456532905,3474.95199
87.4,33.343822,31.030191,12.204,-0.64937794,[-7.56003217 -7.07257575 -7.02268741 -6.01575075],-6.917761518096025,[70.54380607 70.61563796 70.61172228 73.33959592],71.27769055817848,3499.77573
87.8,33.34016,31.030191,12.194,-0.66126555,[-7.61237283 -7.22121371 -7.18339513 -6.05268474],-7.017416602070111,[70.57629611 70.62988137 70.66360777 73.28852729],71.28957813281868,3670.06085
88.2,33.341625,31.030191,12.198,-0.74299186,[-7.77494918 -7.23324684 -7.21671344 -6.13319101],-7.0895251158570165,[70.71231891 70.68139628 70.64830808 73.44319469],71.37130449159602,3290.07687
88.6,33.342724,31.030191,12.201,-0.69691676,[-7.64635215 -7.25241768 -7.22622827 -6.17454596],-7.074886016409685,[70.62526854 70.65719431 70.67916097 73.33929355],71.32522934357496,3307.23093
89.0,33.33352,31.021875,12.197,-0.68326724,[-7.76820676 -7.26729685 -7.24432596 -6.18952949],-7.117339765929217,[70.64527532 70.612592   70.62777518 73.36067675],71.31157981157536,3592.887505
89.4,33.334984,31.021875,12.201,-0.591395,[-7.96705749 -7.56593146 -7.51297821 -6.45985524],-7.376455598672914,[70.52722842 70.57479041 70.5707969  73.20601479],71.21970762779777,3789.61948
89.8,33.335716,31.021875,12.203,-0.6175289,[-7.94426768 -7.5251962  -7.48472426 -6.49824669],-7.363108704525908,[70.51130455 70.59193823 70.62438572 73.25573764],71.24584153355462,3532.390907
90.2,33.336815,31.021875,12.206,-0.6978697,[-8.11774437 -7.71602912 -7.67177249 -6.57324657],-7.519698137101568,[70.63981354 70.70954379 70.66380127 73.29157064],71.32618231139635,3393.53404
90.6,33.339745,31.021875,12.214,-0.5766276,[-8.37907969 -7.9290198  -7.92034617 -6.77062564],-7.7497678259359954,[70.48086895 70.58738356 70.57861635 73.17289198],71.20494020910034,3178.35788
91.0,33.340843,31.021875,12.217,-0.615773,[-8.53048882 -8.01092849 -7.97496455 -6.92931218],-7.861423511097149,[70.54015152 70.57985392 70.58990414 73.26643283],71.24408560037443,3210.47363
91.4,33.34011,31.021875,12.215,-0.6712207,[-8.54031324 -8.02655386 -7.981513   -6.86320198],-7.852895520534202,[70.55343848 70.65668077 70.62319466 73.36481933],71.29953331142517,3625.82114
91.8,33.34121,31.021875,12.218,-0.57601994,[-8.40009608 -8.04668012 -8.02710729 -6.98923638],-7.8657799674802655,[70.41043676 70.5949739  70.63948881 73.17243061],71.20433251944831,3496.5919
92.2,33.33938,31.021875,12.213,-0.51115835,[-8.5393517  -8.27600611 -8.27532983 -7.20957703],-8.075066166970363,[70.3924417  70.48792404 70.53750321 73.14001489],71.13947096124834,3416.21736
92.6,33.33828,31.021875,12.21,-0.6250442,[-8.89473297 -8.53897705 -8.47271465 -7.3131058 ],-8.304882619437455,[70.49340167 70.61911612 70.60681481 73.29409469],71.25335682392867,3390.14989
93.0,33.337547,31.021875,12.208,-0.45077345,[-8.87968912 -8.56527382 -8.56635362 -7.3810601 ],-8.34809416747257,[70.30943129 70.45129529 70.40987302 73.14574466],71.07908606450104,3507.606525
93.4,33.337914,31.021875,12.209,-0.48775727,[-8.99014575 -8.66341867 -8.6280355  -7.62454251],-8.476535608339546,[70.41174401 70.48499501 70.44972311 73.11781732],71.11606986432395,3235.10052
93.8,33.33535,31.021875,12.202,-0.41805118,[-9.0410767  -8.70851074 -8.62708994 -7.62161755],-8.49957373210459,[70.36487261 70.40071623 70.38376511 73.03610122],71.04636379417447,3232.43158
94.2,33.335716,31.021875,12.203,-0.45097855,[-9.04624239 -8.44377636 -8.40420181 -7.33354081],-8.306940342101468,[70.38076466 70.42971954 70.44745337 73.05922699],71.07929113950689,3398.30437
94.6,33.33352,31.021875,12.197,-0.51371825,[-9.21285469 -8.61500403 -8.58142115 -7.51773319],-8.48175326417467,[70.35311239 70.46132128 70.51596846 73.23772137],71.14203087573979,3458.42369
95.0,33.327667,31.021875,12.181,-0.34520033,[-8.827645   -8.3935306  -8.30993082 -7.29105887],-8.205541320900606,[70.29539803 70.31952225 70.31510977 72.96402165],70.9735129262356,3385.75867
