dist,h_dist,v_dist,avgPower,avgSnr,avg_pl,aod_theta,aoa_theta,aoa_phi,pitch,yaw,roll,vel_x,vel_y,vel_z,speed,avg_pl_rolling,avg_pl_ewma,used_freq
33.266308,31.076143,11.871,1.1890815,-5.04158533713224,69.43923100814699,1.1662537099336838,-1.9753421617235905,-0.4695970865123098,-0.0153912315145134,0.0259334091097116,-0.0748714134097099,-0.01,0.0,0.0,0.01,,69.43923100814699,3223.74905
33.26274,31.076143,11.861,1.0251914,-5.004788762248472,69.60312122586586,1.1662537099336838,-1.9753421617235905,-0.4695007464476337,-0.0155077679082751,0.0259869080036878,-0.074971318244934,-0.01,0.0,0.0,0.01,,69.53028112910192,3665.895958
33.259533,31.076143,11.852,0.96250933,-5.100023843471087,69.6658032470172,1.1662537099336838,-1.9753421617235905,-0.4694139874407536,-0.0155280819162726,0.0262676980346441,-0.0749779492616653,-0.01,-0.01,-0.01,0.0173205080756887,,69.58582298070654,3206.92654
33.258465,31.076143,11.849,0.80757296,-5.353206280210549,69.82073964157671,1.1662537099336838,-1.9753421617235905,-0.4693850566322875,-0.0156987160444259,0.0261917300522327,-0.0748714953660965,0.0,-0.01,-0.01,0.0141421356237309,,69.66540179536445,3198.07605
33.258465,31.076143,11.849,0.45515493,-5.384276351635728,70.17315766862451,1.1662537099336838,-1.9753421617235905,-0.4693850566322875,-0.015794314444065,0.0261166542768478,-0.0750278532505035,0.0,-0.01,-0.01,0.0141421356237309,,69.81644768817146,3518.98491
33.25633,31.076143,11.843,0.22587152,-5.554746343274623,70.40244108769198,1.1662537099336838,-1.9753421617235905,-0.4693271782611958,-0.0158010832965374,0.0256043709814548,-0.0751656219363212,0.0,-0.01,-0.01,0.0141421356237309,,69.97528448004428,3472.20941
33.25597,31.076143,11.842,-0.014046417,-5.889630021338206,70.64235902106566,1.1662537099336838,-1.9753421617235905,-0.469317529697875,-0.0158651806414127,0.0253766179084777,-0.0751143246889114,0.0,-0.01,-0.01,0.0141421356237309,,70.1441032504474,3534.11385
33.254192,31.076143,11.837,-0.21799503,-6.314622058182555,70.84630764199589,1.1662537099336838,-1.9753421617235905,-0.4692692775806703,-0.016019407659769,0.0250824652612209,-0.0751513540744781,0.0,-0.01,-0.01,0.0141421356237309,,70.31285617069302,3372.86092
33.253834,31.076143,11.836,-0.009599909,-6.539131201648791,70.63791251415697,1.1662537099336838,-1.9753421617235905,-0.4692596252987042,-0.0160188153386116,0.0247457679361104,-0.0749001801013946,0.0,-0.01,-0.01,0.0141421356237309,,70.38794579864603,2979.0377
33.25348,31.076143,11.835,0.06298838,-6.867431240262903,70.5653242296423,1.1662537099336838,-1.9753421617235905,-0.4692499723966454,-0.0160648114979267,0.024621007964015,-0.0749604329466819,0.0,-0.01,-0.01,0.0141421356237309,70.17963972857841,70.42768886399298,3304.3563
33.24762,31.071777,11.83,-0.5991836,-6.306307161751866,71.22749619401793,1.1665819753777855,-1.9750138962794928,-0.4690354347392494,-0.016103371977806,0.0244029276072978,-0.0747166275978088,0.01,0.0,-0.01,0.0141421356237309,70.35846624716551,70.60268213775448,3099.9858400000003
33.247974,31.071777,11.831,-0.06923546,-6.411444570640163,70.69754806227837,1.1665819753777855,-1.9750138962794928,-0.4690450948049276,-0.0161900632083416,0.0239999685436487,-0.0745785757899284,0.01,0.0,-0.01,0.0141421356237309,70.46790893080676,70.62305535981895,3004.46387
33.25047,31.071777,11.838,0.017028922,-5.997055023443465,70.61128368315785,1.1665819753777855,-1.9750138962794928,-0.4691126979137549,-0.0162440910935401,0.0238476768136024,-0.074534073472023,0.01,0.0,0.0,0.01,70.56245697442083,70.62056406405361,3023.75116
33.251537,31.071777,11.841,0.40582308,-6.008018021114192,70.22248953622508,1.1665819753777855,-1.9750138962794928,-0.4691416613724571,-0.016323210671544,0.0236045978963375,-0.0744354352355003,0.01,0.0,0.0,0.01,70.60263196388566,70.53728657582221,3103.03827
33.253315,31.071777,11.846,0.33355293,-5.499362378225439,70.29475966421735,1.1665819753777855,-1.9750138962794928,-0.4691899214041407,-0.0163393784314394,0.0234215389937162,-0.0744684040546417,0.01,0.0,0.0,0.01,70.61479216344495,70.48701232557401,3465.12468
33.25474,31.071777,11.85,0.59327644,-5.25453142296874,70.03503614521307,1.1665819753777855,-1.9750138962794928,-0.4692285182814609,-0.0163023937493562,0.0231615882366895,-0.0746883749961853,0.0,0.0,0.0,0.0,70.57805166919705,70.39399899705391,3614.9993186
33.25581,31.071777,11.853,0.81459624,-5.226564383290258,69.81371635998693,1.1665819753777855,-1.9750138962794928,-0.469257459423996,-0.0163502972573041,0.0228165313601493,-0.07460368424654,0.0,0.0,0.0,0.0,70.49518740308918,70.27526890566381,3287.23224
33.257595,31.071777,11.858,-0.88363355,-5.02298297117327,71.5119461714409,1.1665819753777855,-1.9750138962794928,-0.4693056822802158,-0.0163070522248744,0.0224939417093992,-0.0746344998478889,0.0,0.0,0.0,0.0,70.56175125603367,70.52714169563141,3234.4025
33.258663,31.071777,11.861,-0.5042049,-5.179680477137307,71.13251751268362,1.1665819753777855,-1.9750138962794928,-0.4693346085516826,-0.0162385534495115,0.0222628414630889,-0.0744339525699615,0.0,0.0,0.0,0.0,70.61121175588633,70.64998725005992,3197.11627
