index,time,center_freq,dist,h_dist,v_dist,wav_type,detected,power,avgPower,snr,avgSnr,freq_offset,path_loss,avg_pl,est_dist,peaks,orig_peaks,start_point,aod_theta,aod_phi,aoa_theta,aoa_phi,stage,corr,save_corr,rsrp,shadowing,multipath,delay,doppler,type,lat,lon,alt,pitch,yaw,roll,vel_x,vel_y,vel_z,heading,speed,vehicle,avg_pl_rolling,avg_pl_ewma
0,23.0,3686,33.47214,31.072195,12.446,ZC,True,[-0.77690332 -0.69825636 -0.71984131 -3.00896357],-1.3009912,[-5.74207504 -5.57917233 -5.49016955 -4.71574802],-5.381791234347748,7.0531306,[71.40521593 71.32656897 71.34815392 73.63727618],71.9293037480276,155.24966575,[ 271  672 1073 1474],[ 571  972 1373 1774],571,1.1658108439463066,0.47529056256742047,-1.9757850266918138,-0.47529056256742047,Landing,"[-6.2280770e-07+2.7680343e-07j -9.6881206e-07-1.2110151e-07j
 -8.3041027e-07-1.7300215e-07j ...  6.6115089e-02-1.5562470e-01j
 -2.1332722e-02-4.4955231e-02j -2.3988096e-02+6.6072181e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.446,-0.004411298781633377,0.11132598668336868,-0.08025931566953659,0.0,0.0,0.02,0,0.02,"                                  0
time     2023-12-15 16:43:06.909817
type                            UAV
lat                       35.727368
lon                      -78.696233
alt                          -0.446
pitch                     -0.004411
yaw                        0.111326
roll                      -0.080259
vel_x                           0.0
vel_y                           0.0
vel_z                          0.02
heading                           0
speed                          0.02",,71.9293037480276
0,23.4,3686,33.47735,31.072195,12.46,ZC,True,[-1.06743344 -1.01404991 -0.8924775  -3.51883831],-1.6231998,[-6.51923771 -6.29082851 -6.29640212 -5.33220574],-6.10966852105213,-349.5347,[71.69574604 71.64236251 71.52079011 74.14715091],72.25151239323043,155.24966575,[ 271  672 1073 1474],[ 571  972 1373 1774],571,1.1658108439463066,0.4754203302389561,-1.9757850266918138,-0.4754203302389561,Landing,"[ 4.1520514e-07-6.9200858e-08j  6.9200858e-08+2.0760257e-07j
 -1.3840172e-07+5.5360687e-07j ...  2.8822573e-02-2.7997077e-02j
 -7.1012363e-02-5.4935534e-03j  3.8758378e-02+7.2020795e-03j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.46,-0.004483146592974663,0.11124543845653534,-0.08013831079006195,0.0,0.0,0.02,0,0.02,"                                  0
time     2023-12-15 16:43:07.315026
type                            UAV
lat                       35.727368
lon                      -78.696233
alt                           -0.46
pitch                     -0.004483
yaw                        0.111245
roll                      -0.080138
vel_x                           0.0
vel_y                           0.0
vel_z                          0.02
heading                           0
speed                          0.02",,72.10830855091805
0,23.8,3686,33.47884,31.072195,12.464,ZC,True,[-1.29628554 -1.28338339 -1.3148674  -3.92168916],-1.9540564,[-7.96002964 -7.77170184 -7.87978795 -6.90200032],-7.628379939046466,-83.29162,[71.92459814 71.911696   71.94318    74.55000176],72.5823689767465,155.24966575,[ 271  672 1073 1474],[ 571  972 1373 1774],571,1.1658108439463066,0.4754573848478567,-1.9757850266918138,-0.4754573848478567,Landing,"[ 5.5360687e-07-7.9580985e-07j -2.7680343e-07-6.6605827e-07j
 -6.5740818e-07+7.6120944e-07j ... -9.0596378e-03-3.6668982e-02j
  5.4186001e-02-9.7914852e-02j -2.4903381e-02+1.7303502e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.464,-0.004440010990947485,0.11118223518133163,-0.08009152859449387,0.0,0.0,0.02,0,0.02,"                                  0
time     2023-12-15 16:43:07.720106
type                            UAV
lat                       35.727368
lon                      -78.696233
alt                          -0.464
pitch                      -0.00444
yaw                        0.111182
roll                      -0.080092
vel_x                           0.0
vel_y                           0.0
vel_z                          0.02
heading                           0
speed                          0.02",,72.30259561068381
0,24.2,3686,33.47921,31.072195,12.465,ZC,True,[-1.59321058 -1.63886223 -1.64299668 -4.12584262],-2.250228,[-8.95970823 -9.52638634 -9.37915727 -8.21070687],-9.018989677464536,-478.84692,[72.22152319 72.26717483 72.27130928 74.75415523],72.8785406322643,165.95653925,[ 273  674 1075 1476],[ 573  974 1375 1776],573,1.1658108439463066,0.47546664699032787,-1.9757850266918138,-0.47546664699032787,Landing,"[-6.57408179e-07-2.0760257e-07j  1.03801284e-07-2.7680343e-07j
 -2.76803434e-07+9.6881206e-07j ... -1.98151991e-02-1.0413242e-02j
 -7.91890323e-02+6.2007446e-02j  8.88693333e-02-1.6205112e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.465,-0.00452876091003418,0.11117880046367645,-0.08013390749692917,0.0,0.0,0.02,0,0.02,"                                  0
time     2023-12-15 16:43:08.125130
type                            UAV
lat                       35.727368
lon                      -78.696233
alt                          -0.465
pitch                     -0.004529
yaw                        0.111179
roll                      -0.080134
vel_x                           0.0
vel_y                           0.0
vel_z                          0.02
heading                           0
speed                          0.02",,72.49769893777747
0,24.6,3686,33.480328,31.072195,12.468,ZC,True,[-1.60668605 -1.62374627 -1.53766631 -3.89618451],-2.1660707,[-6.69548176 -6.76780012 -6.68239486 -5.79510254],-6.485194820244504,120.48825,[72.23499866 72.25205887 72.16597892 74.52449711],72.79438339099998,160.60310249999998,[ 272  673 1074 1475],[ 572  973 1374 1775],572,1.1658108439463066,0.4754944297567697,-1.9757850266918138,-0.4754944297567697,Landing,"[-3.4600430e-07+3.4600430e-07j -3.1140385e-07-6.5740818e-07j
  6.9200858e-08+6.9200860e-07j ...  5.6122243e-03+1.4749661e-02j
 -4.5765571e-02-5.3837091e-02j  6.5889113e-02+3.3753481e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.468,-0.004486175253987312,0.1112404316663742,-0.07995560765266418,0.0,0.0,0.02,0,0.02,"                                  0
time     2023-12-15 16:43:08.530248
type                            UAV
lat                       35.727368
lon                      -78.696233
alt                          -0.468
pitch                     -0.004486
yaw                         0.11124
roll                      -0.079956
vel_x                           0.0
vel_y                           0.0
vel_z                          0.02
heading                           0
speed                          0.02",,72.58595585508544
0,25.0,3686,33.476234,31.072195,12.457,ZC,True,[-1.35250971 -1.12696188 -1.03082922 -3.31911006],-1.7073528,[-5.86773575 -5.79712365 -5.6892724  -4.88307909],-5.55930272585252,126.06096,[71.98082232 71.75527449 71.65914182 73.94742267],72.33566532282087,160.60310249999998,[ 272  673 1074 1475],[ 572  973 1374 1775],572,1.1658108439463066,0.4753925329130743,-1.9757850266918138,-0.4753925329130743,Landing,"[-5.5360687e-07+5.1900645e-07j  1.7300215e-08-9.3421158e-07j
 -1.1418142e-06+2.9410364e-07j ... -1.5626329e-01+9.4550364e-02j
 -5.5649253e-03+9.3584679e-02j  2.5666270e-02-7.6388426e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.457,-0.004453347064554691,0.11124563217163086,-0.08005518466234207,0.0,0.0,0.02,0,0.02,"                                  0
time     2023-12-15 16:43:08.935370
type                            UAV
lat                       35.727368
lon                      -78.696233
alt                          -0.457
pitch                     -0.004453
yaw                        0.111246
roll                      -0.080055
vel_x                           0.0
vel_y                           0.0
vel_z                          0.02
heading                           0
speed                          0.02",,72.51811320495736
0,25.4,3686,33.47735,31.072195,12.46,ZC,True,[-0.95030236 -0.86133489 -0.71795257 -2.97993512],-1.3773812,[-5.61403247 -5.5980365  -5.56659831 -4.77395111],-5.388154596525594,190.65282,[71.57861496 71.48964749 71.34626518 73.60824773],72.00569383944011,160.60310249999998,[ 272  673 1074 1475],[ 572  973 1374 1775],572,1.1658108439463066,0.4754203302389561,-1.9757850266918138,-0.4754203302389561,Flight,"[-8.3041027e-07-3.4600429e-08j  4.8440603e-07-2.7680343e-07j
  2.7680343e-07-9.0826126e-07j ... -4.3650430e-02+6.3866131e-02j
  5.0900016e-02-1.0447530e-02j -2.4750017e-02+4.6077045e-03j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.46,-0.0045397523790597916,0.11127359420061111,-0.08009245991706848,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:43:09.340639
type                            UAV
lat                       35.727368
lon                      -78.696233
alt                           -0.46
pitch                      -0.00454
yaw                        0.111274
roll                      -0.080092
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",,72.38843353364969
0,25.8,3686,33.476234,31.072195,12.457,ZC,True,[-0.81892213 -0.78290594 -0.72484999 -3.1900107 ],-1.3791722,[-6.27169163 -6.14800506 -6.13173272 -5.24453282],-5.948990558025804,18.429735,[71.44723473 71.41121855 71.3531626  73.8183233 ],72.00748479589546,160.60310249999998,[ 272  673 1074 1475],[ 572  973 1374 1775],572,1.1658108439463066,0.4753925329130743,-1.9757850266918138,-0.4753925329130743,Flight,"[-5.1900642e-08-3.460043e-07j  8.6501075e-08+3.460043e-08j
  3.4600430e-07-9.688121e-07j ...  1.3311788e-02-1.794756e-01j
  1.0246723e-01+7.624011e-02j -5.4230500e-02+3.277524e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.457,-0.004489572253078222,0.11113026738166809,-0.08002589643001556,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:43:09.745795
type                            UAV
lat                       35.727368
lon                      -78.696233
alt                          -0.457
pitch                      -0.00449
yaw                         0.11113
roll                      -0.080026
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",,72.29688438822475
0,26.2,3686,33.475487,31.072195,12.455,ZC,True,[-1.30603742 -1.36893305 -1.36366595 -3.9809186 ],-2.0048888,[-7.80561637 -7.70424088 -7.73888197 -6.62663318],-7.468843099828995,49.944313,[71.93435002 71.99724566 71.99197855 74.60923121],72.633201359273,160.60310249999998,[ 272  673 1074 1475],[ 572  973 1374 1775],572,1.1658108439463066,0.475373998312632,-1.9757850266918138,-0.475373998312632,Flight,"[-6.4010794e-07+5.5360687e-07j  2.7680343e-07+3.4600430e-07j
 -3.4600429e-08+3.8060472e-07j ... -6.1358999e-02-1.3121624e-01j
 -9.2668049e-02+1.0442126e-01j  3.3417787e-02-9.7359037e-03j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.455,-0.004369119647890329,0.1111641451716423,-0.07993000000715256,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:43:10.151028
type                            UAV
lat                       35.727368
lon                      -78.696233
alt                          -0.455
pitch                     -0.004369
yaw                        0.111164
roll                       -0.07993
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",,72.37457527701399
0,26.6,3686,33.473255,31.072195,12.449,ZC,True,[-1.86881621 -1.81867817 -1.79121511 -4.57527321],-2.5134957,[-8.66841777 -9.53628852 -9.58678412 -8.16593304],-8.989355863195573,-80.52569,[72.49712881 72.44699077 72.41952771 75.20358582],73.1418082784015,171.30997599999998,[ 274  675 1076 1477],[ 574  975 1376 1777],574,1.1658108439463066,0.47531837994292625,-1.9757850266918138,-0.47531837994292625,Flight,"[-5.5360687e-07-1.3840172e-07j  1.3840172e-07-5.5360687e-07j
  1.7300215e-07-6.9200860e-07j ... -5.8534931e-02+1.8552074e-01j
 -4.5561429e-02-1.1120287e-01j  3.5889778e-02-7.8433640e-03j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,-0.449,-0.0042730458080768585,0.11123467236757278,-0.07987888157367706,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:43:10.556283
type                            UAV
lat                       35.727368
lon                      -78.696233
alt                          -0.449
pitch                     -0.004273
yaw                        0.111235
roll                      -0.079879
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",72.45599627370999,72.54648000713941
