index,time,center_freq,dist,h_dist,v_dist,wav_type,detected,power,avgPower,snr,avgSnr,freq_offset,path_loss,avg_pl,est_dist,peaks,orig_peaks,start_point,aod_theta,aod_phi,aoa_theta,aoa_phi,stage,corr,save_corr,rsrp,shadowing,multipath,delay,doppler,type,lat,lon,alt,pitch,yaw,roll,vel_x,vel_y,vel_z,heading,speed,vehicle,avg_pl_rolling,avg_pl_ewma
0,3.0000002,3620,33.2453,31.076143,11.812,ZC,True,[ 1.40962285  1.29550472  1.30170003 -1.40806154],0.6496915,[-6.37509179 -6.23463403 -6.24979261 -5.28959133],-6.037277441822522,-408.50943,[69.21868975 69.33280789 69.32661257 72.03637414],69.97862108847609,69.59467775,[ 255  656 1057 1458],[ 555  956 1357 1758],555,1.1662537099336838,0.469027784523351,-1.9753421617235905,-0.469027784523351,Flight,"[-1.2283152e-06+2.0760257e-07j  2.4220301e-07+6.2280770e-07j
  1.3840172e-07-1.7300215e-07j ...  6.0311593e-02-6.0929693e-02j
 -5.8578596e-02+3.3933245e-02j -1.6082557e-02+1.7090882e-03j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,0.188,-0.002953268587589264,0.06737003475427628,-0.06393025815486908,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:36:05.100441
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                           0.188
pitch                     -0.002953
yaw                         0.06737
roll                       -0.06393
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",,69.97862108847609
0,3.4,3620,33.247078,31.076143,11.817,ZC,True,[ 1.39225707  1.25939198  1.25192244 -1.48663812],0.6042333,[-6.72190636 -6.44587161 -6.47531038 -5.52092595],-6.291003573596166,-391.0489,[69.23605553 69.36892062 69.37639017 72.11495072],70.02407925994365,69.59467775,[ 255  656 1057 1458],[ 555  956 1357 1758],555,1.1662537099336838,0.4690761141434345,-1.9753421617235905,-0.4690761141434345,Flight,"[-1.0034124e-06-5.1900645e-07j  3.4600429e-08-6.9200858e-08j
 -3.4600430e-07+3.9790493e-07j ...  6.7868223e-03+4.9280908e-02j
 -2.7202720e-02-7.2743282e-02j  9.2166206e-03+2.8656922e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,0.183,-0.0029475451447069645,0.06736545264720917,-0.06386323273181915,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:36:05.302974
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                           0.183
pitch                     -0.002948
yaw                        0.067365
roll                      -0.063863
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",,70.0038756281803
0,3.8000002,3620,33.24459,31.076143,11.81,ZC,True,[ 1.43471368  1.36388231  1.36566989 -1.31652676],0.7119348,[-6.81159337 -6.49574459 -6.54363963 -5.57289447],-6.3559680148057796,-225.73529,[69.19359893 69.26443029 69.26264272 71.94483937],69.91637782725206,69.59467775,[ 255  656 1057 1458],[ 555  956 1357 1758],555,1.1662537099336838,0.46900844833766353,-1.9753421617235905,-0.46900844833766353,Flight,"[-5.1900645e-07-4.8440603e-07j  1.3840172e-07+3.2005397e-07j
 -5.1900642e-08+1.1764146e-06j ... -1.0196684e-01-1.6290401e-03j
  3.7284315e-02+6.6913545e-02j  1.3856227e-02-1.8280154e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,0.19,-0.0027938580606132746,0.06752723455429077,-0.06398565322160721,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:36:05.707987
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                            0.19
pitch                     -0.002794
yaw                        0.067527
roll                      -0.063986
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",,69.9680158737015
0,4.2000003,3620,33.249565,31.076143,11.824,ZC,True,[ 1.3804735   1.38742064  1.37059638 -1.3076472 ],0.7077108,[-6.82983609 -6.60574774 -6.62370149 -5.70235602],-6.44041033498639,-418.5715,[69.2478391  69.24089197 69.25771623 71.93595981],69.92060177555132,69.59467775,[ 255  656 1057 1458],[ 555  956 1357 1758],555,1.1662537099336838,0.46914374956041627,-1.9753421617235905,-0.46914374956041627,Flight,"[ 1.3840172e-07-1.3840172e-07j  8.9961117e-07+5.5360687e-07j
  0.0000000e+00+9.6881206e-07j ...  5.5535834e-02-8.7566562e-02j
  6.9214314e-02-7.4079655e-02j -4.4526480e-02+5.8228493e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,0.176,-0.002858080668374896,0.06753844767808914,-0.0640348419547081,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:36:06.113074
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                           0.176
pitch                     -0.002858
yaw                        0.067538
roll                      -0.064035
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",,69.95195418733626
0,4.6,3620,33.256683,31.076143,11.844,ZC,True,[ 1.20905931  1.28983425  1.31016432 -1.39902991],0.602507,[-6.94207455 -6.51644976 -6.55754757 -5.58247305],-6.399636235994494,-70.20587,[69.4192533  69.33847835 69.31814828 72.02734251],70.0258056108413,69.59467775,[ 255  656 1057 1458],[ 555  956 1357 1758],555,1.1662537099336838,0.46933682619558104,-1.9753421617235905,-0.46933682619558104,Flight,"[ 1.3840172e-07+8.6501075e-07j -2.2490279e-07+8.3041027e-07j
 -1.7300215e-07-3.4600430e-07j ... -1.0441484e-01-1.1139262e-03j
 -4.8317425e-03+3.7031457e-02j  4.0558796e-02+5.2182637e-03j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,0.156,-0.002992556430399418,0.06746848672628403,-0.06404940038919449,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:36:06.518349
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                           0.156
pitch                     -0.002993
yaw                        0.067468
roll                      -0.064049
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",,69.97392331617522
0,5.0,3620,33.259533,31.076143,11.852,ZC,True,[ 1.37336758  1.37429539  1.35529503 -1.26307683],0.7099703,[-7.08493138 -6.84878293 -6.88669266 -5.89291167],-6.67832965886098,-470.3819,[69.25494503 69.25401722 69.27301758 71.89138944],69.9183423148324,69.59467775,[ 255  656 1057 1458],[ 555  956 1357 1758],555,1.1662537099336838,0.46941398744075363,-1.9753421617235905,-0.46941398744075363,Flight,"[-3.4600430e-07+7.2660902e-07j -5.1900645e-07-6.2280770e-07j
  3.4600430e-07+2.2490279e-07j ...  5.1039025e-02+1.9847499e-03j
 -8.8114664e-03-2.8762644e-02j -1.7365679e-02+1.4404643e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,0.148,-0.0031037977896630764,0.06748547405004501,-0.06405088305473328,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:36:06.923489
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                           0.148
pitch                     -0.003104
yaw                        0.067485
roll                      -0.064051
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",,69.95885777456742
0,5.4,3620,33.265953,31.076143,11.87,ZC,True,[ 1.3368237   1.33397612  1.30451734 -1.36464627],0.6526677,[-7.29057269 -6.94044657 -6.97352858 -5.97121017],-6.793939502814953,-160.34555,[69.2914889  69.29433648 69.32379527 71.99295887],69.97564488170404,69.59467775,[ 255  656 1057 1458],[ 555  956 1357 1758],555,1.1662537099336838,0.4695874552838724,-1.9753421617235905,-0.4695874552838724,Landing,"[ 8.9961117e-07+4.3250537e-07j -2.7680343e-07-1.1764146e-06j
 -6.2280770e-07-3.9790493e-07j ... -3.0583320e-03-1.0667333e-01j
 -1.1680837e-01+4.0882796e-02j  1.7639628e-02+3.6836863e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,0.13,-0.003264115657657385,0.0675518587231636,-0.06409904360771179,0.0,0.0,0.02,0,0.02,"                                  0
time     2023-12-15 16:36:07.328812
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                            0.13
pitch                     -0.003264
yaw                        0.067552
roll                      -0.064099
vel_x                           0.0
vel_y                           0.0
vel_z                          0.02
heading                           0
speed                          0.02",,69.96310614354444
0,5.8,3620,33.26259,31.071777,11.872,ZC,True,[ 1.36146782  1.50343039  1.4867443  -1.19268564],0.7897392,[-7.20191127 -6.99983924 -7.10921376 -6.03289388],-6.835964536557928,-554.6859,[69.26684479 69.12488221 69.1415683  71.82099825],69.83857338621497,69.59467775,[ 255  656 1057 1458],[ 555  956 1357 1758],555,1.1665819753777855,0.4694406238684575,-1.9750138962794928,-0.4694406238684575,Flight,"[ 6.9200858e-08-1.9030236e-07j  0.0000000e+00-1.2110151e-07j
 -8.6501075e-07-8.9961117e-07j ...  1.3913621e-01-1.0029772e-01j
  8.5155377e-03+1.8637314e-02j -3.6530647e-02+6.9827229e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,0.128,-0.003241984872147441,0.06760646402835846,-0.06419534981250763,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:36:07.734260
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                           0.128
pitch                     -0.003242
yaw                        0.067606
roll                      -0.064195
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",,69.93317858011915
0,6.2000003,3620,33.262943,31.071777,11.873,ZC,True,[ 1.32527352  1.37565101  1.34202564 -1.29700329],0.6864867,[-7.59226564 -7.13722161 -7.23735063 -6.22443902],-7.047819223655459,-406.2746,[69.30303908 69.2526616  69.28628696 71.9253159 ],69.94182588409545,69.59467775,[ 255  656 1057 1458],[ 555  956 1357 1758],555,1.1665819753777855,0.4694502579005839,-1.9750138962794928,-0.4694502579005839,Flight,"[-5.53606867e-07+5.0170621e-07j  1.03801284e-07+6.7470836e-07j
 -3.80604718e-07+3.1140385e-07j ...  5.51009066e-02-1.3075808e-01j
  5.29739410e-02+1.9741578e-03j -1.70898438e-02+3.1983461e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,0.127,-0.0033481402788311243,0.06743592023849487,-0.06437371671199799,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:36:08.139767
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                           0.127
pitch                     -0.003348
yaw                        0.067436
roll                      -0.064374
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",,69.93517615023717
0,6.6,3620,33.262943,31.071777,11.873,ZC,True,[ 1.25348523  1.25111398  1.22687263 -1.43108608],0.5750964,[-7.58139959 -7.31801942 -7.32058227 -6.31572436],-7.133931411238457,25.551031,[69.37482738 69.37719862 69.40143997 72.05939868],70.05321616301548,69.59467775,[ 255  656 1057 1458],[ 555  956 1357 1758],555,1.1665819753777855,0.4694502579005839,-1.9750138962794928,-0.4694502579005839,Flight,"[-2.0760257e-07-5.88207286e-07j -4.7575591e-07+2.07602568e-07j
 -7.2660902e-07+8.47710510e-07j ... -2.4700692e-02+3.08201239e-02j
 -1.6111344e-02-1.16189625e-02j  4.0192481e-02-1.96534581e-02j]",True,0,0,0,0,0,UAV,35.727367,-78.696236,0.127,-0.0034176756162196398,0.06722711026668549,-0.0643627792596817,0.0,0.0,0.01,0,0.01,"                                  0
time     2023-12-15 16:36:08.545310
type                            UAV
lat                       35.727369
lon                      -78.696233
alt                           0.127
pitch                     -0.003418
yaw                        0.067227
roll                      -0.064363
vel_x                           0.0
vel_y                           0.0
vel_z                          0.01
heading                           0
speed                          0.01",69.95930881919267,69.96162396531285
